sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
baseball,minors,Single-A,2024-06-16,Sunday,12:00 PM ET,Jupiter,St. Lucie,Roger Dean Chevrolet Stadium,Jupiter,FL
baseball,minors,Single-A,2024-06-16,Sunday,12:00 PM ET,Clearwater,Tampa,BayCare Ballpark,Clearwater,FL
baseball,minors,Single-A,2024-06-16,Sunday,12:00 PM ET,Dunedin,Bradenton,TD Ballpark,Dunedin,FL
baseball,minors,Single-A,2024-06-16,Sunday,12:05 PM ET,Fort Myers,Lakeland,Lee Health Sports Complex,Fort Myers,FL
baseball,minors,Single-A,2024-06-16,Sunday,1:00 PM ET,Carolina,Fredericksburg,Five County Stadium,Zebulon,NC
baseball,minors,Single-A,2024-06-16,Sunday,1:00 PM ET,Down East,Charleston,Grainger Stadium,Kinston,NC
baseball,minors,Double-A,2024-06-16,Sunday,1:00 PM ET,Harrisburg,Bowie,FNB Field,Harrisburg,PA
baseball,minors,High-A,2024-06-16,Sunday,1:05 PM ET,Jersey Shore,Wilmington,ShoreTown Ballpark,Lakewood,NJ
baseball,minors,Triple-A,2024-06-16,Sunday,1:05 PM ET,Columbus,Iowa,Huntington Park,Columbus,OH
baseball,minors,High-A,2024-06-16,Sunday,1:05 PM ET,Dayton,Great Lakes,Day Air Ballpark,Dayton,OH
baseball,minors,High-A,2024-06-16,Sunday,1:05 PM ET,Lansing,Cedar Rapids,Jackson Field,Lansing,MI
baseball,minors,Triple-A,2024-06-16,Sunday,1:05 PM ET,Buffalo,Worcester,Sahlen Field,Buffalo,NY
baseball,minors,Triple-A,2024-06-16,Sunday,1:05 PM ET,Rochester,Scranton/WB,Innovative Field,Rochester,NY
baseball,minors,Triple-A,2024-06-16,Sunday,1:05 PM ET,Gwinnett,Nashville,Coolray Field,Lawrenceville,GA
baseball,minors,Triple-A,2024-06-16,Sunday,1:05 PM ET,Norfolk,Memphis,Harbor Park,Norfolk,VA
