sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
basketball,college,ncaab,2023-10-21,Saturday,2 p.m.,St. John's University,Rutgers (Exh.),TBD,Queens,NY
basketball,college,ncaab,2023-10-29,Sunday,3:30 p.m.,St. John's University,Pace (Exhibition),"Queens, N.Y. (Carnesecca Arena)",Queens,NY
basketball,college,ncaab,2023-11-07,Tuesday,7 p.m.,St. John's University,Stony Brook,"Queens, N.Y. (Carnesecca Arena)",Queens,NY
basketball,college,ncaab,2023-11-13,Monday,6:30 p.m.,St. John's University,Michigan,"New York, N.Y. (Madison Square Garden)",Queens,NY
basketball,college,ncaab,2023-11-16,Thursday,1:30 p.m.,St. John's University,North Texas,"Charleston, S.C. (TD Arena)",Queens,NY
basketball,college,ncaab,2023-11-17,Friday,2 p.m.,St. John's University,Dayton,"Charleston, S.C. (TD Arena)",Queens,NY
basketball,college,ncaab,2023-11-19,Sunday,5:30 p.m.,St. John's University,Utah,"Charleston, S.C. (TD Arena)",Queens,NY
basketball,college,ncaab,2023-11-25,Saturday,7 p.m.,St. John's University,Holy Cross,"Queens, N.Y. (Carnesecca Arena)",Queens,NY
basketball,college,ncaab,2023-12-01,Friday,7 p.m.,West Virginia,St. John's University,"Morgantown, W. Va. (WVU Coliseum)",Morgantown,WV
basketball,college,ncaab,2023-12-06,Wednesday,7 p.m.,St. John's University,Sacred Heart,"Queens, N.Y. (Carnesecca Arena)",Queens,NY
basketball,college,ncaab,2023-12-10,Sunday,4:30 p.m.,St. John's University,Boston College,"Brooklyn, N.Y. (Barclays Center)",Queens,NY
basketball,college,ncaab,2023-12-16,Saturday,3:30 p.m.,St. John's University,Fordham,"New York, N.Y. (Madison Square Garden)",Queens,NY
basketball,college,ncaab,2023-12-20,Wednesday,7 p.m.,St. John's University,Xavier,"Queens, N.Y. (Carnesecca Arena)",Queens,NY
basketball,college,ncaab,2023-12-23,Saturday,8 p.m.,UConn,St. John's University,TBD,Storrs,CT
basketball,college,ncaab,2023-12-30,Saturday,12 p.m.,St. John's University,Hofstra,"Belmont Park, N.Y. (UBS Arena)",Queens,NY
basketball,college,ncaab,2024-01-02,Tuesday,8:30 p.m.,St. John's University,Butler,"Queens, N.Y. (Carnesecca Arena)",Queens,NY
basketball,college,ncaab,2024-01-06,Saturday,1 p.m.,Villanova,St. John's University,"Villanova, Pa. (Finneran Pavilion)",Villanova,PA
basketball,college,ncaab,2024-01-10,Wednesday,6:30 p.m.,St. John's University,Providence,"New York, N.Y. (Madison Square Garden)",Queens,NY
basketball,college,ncaab,2024-01-13,Saturday,1 p.m.,Creighton,St. John's University,"Omaha, Neb. (CHI Health Center Omaha)",Omaha,NE
basketball,college,ncaab,2024-01-16,Tuesday,8:30 p.m.,Seton Hall,St. John's University,"Newark, N.J. (Prudential Center)",South Orange,NJ
basketball,college,ncaab,2024-01-20,Saturday,12 p.m.,St. John's University,Marquette,"New York, N.Y. (Madison Square Garden)",Queens,NY
basketball,college,ncaab,2024-01-24,Wednesday,8:30 p.m.,St. John's University,Villanova,"New York, N.Y. (Madison Square Garden)",Queens,NY
basketball,college,ncaab,2024-01-31,Wednesday,6:30 p.m.,Xavier,St. John's University,"Cincinnati, Ohio (Cintas Center)",Cincinnati,OH
basketball,college,ncaab,2024-02-03,Saturday,12 p.m.,St. John's University,UConn,"New York, N.Y. (Madison Square Garden)",Queens,NY
basketball,college,ncaab,2024-02-06,Tuesday,6:30 p.m.,St. John's University,DePaul,"Belmont Park, N.Y. (UBS Arena)",Queens,NY
basketball,college,ncaab,2024-02-10,Saturday,6 p.m.,Marquette,St. John's University,"Milwaukee, Wis. (Fiserv Forum)",Milwaukee,WI
basketball,college,ncaab,2024-02-13,Tuesday,7 p.m.,Providence,St. John's University,"Providence, R.I. (Amica Mutual Pavilion)",Providence,RI
basketball,college,ncaab,2024-02-18,Sunday,5 p.m.,St. John's University,Seton Hall,"Belmont Park, N.Y. (UBS Arena)",Queens,NY
basketball,college,ncaab,2024-02-21,Wednesday,7 p.m.,Georgetown,St. John's University,"Washington, D.C. (Capital One Arena)",Washington,DC
basketball,college,ncaab,2024-02-25,Sunday,12 p.m.,St. John's University,Creighton,"New York, N.Y. (Madison Square Garden)",Queens,NY
basketball,college,ncaab,2024-02-28,Wednesday,8:30 p.m.,Butler,St. John's University,"Indianapolis, Ind. (Hinkle Fieldhouse)",Indianapolis,IN
basketball,college,ncaab,2024-03-05,Tuesday,9 p.m.,DePaul,St. John's University,"Chicago, Ill. (Wintrust Arena)",Chicago,IL
basketball,college,ncaab,2024-03-09,Saturday,12 p.m.,St. John's University,Georgetown,"New York, N.Y. (Madison Square Garden)",Queens,NY
basketball,college,ncaab,2024-03-13,Wednesday,TBD,St. John's University,BIG EAST Tournament,"New York, N.Y. (Madison Square Garden)",Queens,NY
