sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
baseball,minors,Single-A,2024-04-24,Wednesday,11:00 AM ET,Carolina,Salem,Five County Stadium,Zebulon,NC
baseball,minors,Double-A,2024-04-24,Wednesday,11:00 AM ET,Altoona,Akron,Peoples Natural Gas Field,Altoona,PA
baseball,minors,Single-A,2024-04-24,Wednesday,11:00 AM ET,Kannapolis,Charleston,Atrium Health Ballpark,Kannapolis,NC
baseball,minors,Triple-A,2024-04-24,Wednesday,11:05 AM ET,Toledo,Worcester,Fifth Third Field,Toledo,OH
baseball,minors,Triple-A,2024-04-24,Wednesday,11:05 AM ET,Louisville,Nashville,Louisville Slugger Field,Louisville,KY
baseball,minors,High-A,2024-04-24,Wednesday,11:05 AM ET,Hudson Valley,Bowling Green,Heritage Financial Park,Wappingers Falls,NY
baseball,minors,Single-A,2024-04-24,Wednesday,11:05 AM ET,Fayetteville,Down East,SEGRA Stadium,Fayetteville,NC
baseball,minors,Double-A,2024-04-24,Wednesday,12:00 PM ET,Montgomery,Mississippi,Montgomery Riverwalk Stadium,Montgomery,AL
baseball,minors,Triple-A,2024-04-24,Wednesday,12:05 PM ET,Omaha,Indianapolis,Werner Park,Papillion,NE
baseball,minors,Double-A,2024-04-24,Wednesday,12:05 PM ET,Rocket City,Tennessee,Toyota Field,Madison,AL
baseball,minors,High-A,2024-04-24,Wednesday,12:05 PM ET,Peoria,Wisconsin,Dozer Park,Peoria,IL
baseball,minors,High-A,2024-04-24,Wednesday,12:05 PM ET,West Michigan,Lake County,LMCU Ballpark,Comstock Park,MI
baseball,minors,Double-A,2024-04-24,Wednesday,12:05 PM ET,Pensacola,Biloxi,Blue Wahoos Stadium,Pensacola,FL
baseball,minors,Double-A,2024-04-24,Wednesday,12:15 PM ET,Springfield,Arkansas,Hammons Field,Springfield,MO
baseball,minors,Double-A,2024-04-24,Wednesday,1:00 PM ET,Tulsa,NW Arkansas,ONEOK Field,Tulsa,OK
