sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
baseball,minors,Triple-A,2024-04-03,Wednesday,12:05 PM ET,Sugar Land,Las Vegas,Constellation Field,Sugar Land,TX
baseball,minors,Triple-A,2024-04-03,Wednesday,1:08 PM ET,Iowa,Toledo,Principal Park,Des Moines,IA
baseball,minors,Triple-A,2024-04-03,Wednesday,3:05 PM ET,Worcester,Buffalo,Polar Park,Worcester,MA
baseball,minors,Triple-A,2024-04-03,Wednesday,5:05 PM ET,Reno,Sacramento,Greater Nevada Field,Reno,NV
baseball,minors,Triple-A,2024-04-03,Wednesday,6:05 PM ET,Rochester,Lehigh Valley,Innovative Field,Rochester,NY
baseball,minors,Triple-A,2024-04-03,Wednesday,6:15 PM ET,Columbus,Omaha,Huntington Park,Columbus,OH
baseball,minors,Triple-A,2024-04-03,Wednesday,6:35 PM ET,Indianapolis,Memphis,Victory Field,Indianapolis,IN
baseball,minors,Triple-A,2024-04-03,Wednesday,6:35 PM ET,Scranton/WB,Syracuse,PNC Field,Moosic,PA
baseball,minors,Triple-A,2024-04-03,Wednesday,6:35 PM ET,Durham,Jacksonville,Durham Bulls Athletic Park,Durham,NC
baseball,minors,Triple-A,2024-04-03,Wednesday,6:35 PM ET,Charlotte,Norfolk,Truist Field,Charlotte,NC
baseball,minors,Triple-A,2024-04-03,Wednesday,7:05 PM ET,Gwinnett,Louisville,Coolray Field,Lawrenceville,GA
baseball,minors,Triple-A,2024-04-03,Wednesday,7:35 PM ET,Nashville,St. Paul,First Horizon Park,Nashville,TN
baseball,minors,Triple-A,2024-04-03,Wednesday,8:05 PM ET,Okla. City,Albuquerque,Chickasaw Bricktown Ballpark,Oklahoma City,OK
baseball,minors,Triple-A,2024-04-03,Wednesday,8:35 PM ET,Salt Lake,Tacoma,Smith's Ballpark,Salt Lake City,UT
baseball,minors,Triple-A,2024-04-03,Wednesday,8:35 PM ET,El Paso,Round Rock,Southwest University Park,El Paso,TX
