sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
baseball,minors,Triple-A,2024-08-17,Saturday,4:05 PM ET,Worcester,Lehigh Valley,Polar Park,Worcester,MA
baseball,minors,High-A,2024-08-17,Saturday,5:05 PM ET,Hudson Valley,Hickory,Heritage Financial Park,Wappingers Falls,NY
baseball,minors,Double-A,2024-08-17,Saturday,6:00 PM ET,Altoona,Bowie,Peoples Natural Gas Field,Altoona,PA
baseball,minors,Single-A,2024-08-17,Saturday,6:00 PM ET,Palm Beach,Jupiter,Roger Dean Chevrolet Stadium,Jupiter,FL
baseball,minors,Double-A,2024-08-17,Saturday,6:00 PM ET,Harrisburg,Richmond,FNB Field,Harrisburg,PA
baseball,minors,Double-A,2024-08-17,Saturday,6:05 PM ET,Erie,Akron,UPMC Park,Erie,PA
baseball,minors,High-A,2024-08-17,Saturday,6:05 PM ET,Wilmington,Brooklyn,Frawley Stadium,Wilmington,DE
baseball,minors,Triple-A,2024-08-17,Saturday,6:05 PM ET,Charlotte,Toledo,Truist Field,Charlotte,NC
baseball,minors,Triple-A,2024-08-17,Saturday,6:05 PM ET,Scranton/WB,Buffalo,PNC Field,Moosic,PA
baseball,minors,Triple-A,2024-08-17,Saturday,6:05 PM ET,Gwinnett,Norfolk,Coolray Field,Lawrenceville,GA
baseball,minors,Single-A,2024-08-17,Saturday,6:05 PM ET,Fort Myers,Lakeland,Lee Health Sports Complex,Fort Myers,FL
baseball,minors,Double-A,2024-08-17,Saturday,6:07 PM ET,Binghamton,Portland,Mirabito Stadium,Binghamton,NY
baseball,minors,Double-A,2024-08-17,Saturday,6:10 PM ET,Hartford,Somerset,Dunkin' Park,Hartford,CT
baseball,minors,Single-A,2024-08-17,Saturday,6:30 PM ET,Lynchburg,Down East,Bank of the James Stadium,Lynchburg,VA
baseball,minors,Single-A,2024-08-17,Saturday,6:30 PM ET,Clearwater,Tampa,BayCare Ballpark,Clearwater,FL
baseball,minors,Single-A,2024-08-17,Saturday,6:30 PM ET,Bradenton,Dunedin,LECOM Park,Bradenton,FL
baseball,minors,Single-A,2024-08-17,Saturday,6:35 PM ET,Daytona,St. Lucie,Jackie Robinson Ballpark,Daytona Beach,FL
baseball,minors,Triple-A,2024-08-17,Saturday,6:35 PM ET,Durham,Nashville,Durham Bulls Athletic Park,Durham,NC
