sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
baseball,minors,Triple-A,2024-09-19,Thursday,12:05 PM ET,Norfolk,Nashville,Harbor Park,Norfolk,VA
baseball,minors,Triple-A,2024-09-19,Thursday,6:05 PM ET,Buffalo,Scranton/WB,Sahlen Field,Buffalo,NY
baseball,minors,Triple-A,2024-09-19,Thursday,6:05 PM ET,Rochester,Iowa,Innovative Field,Rochester,NY
baseball,minors,Triple-A,2024-09-19,Thursday,6:35 PM ET,Toledo,Columbus,Fifth Third Field,Toledo,OH
baseball,minors,Triple-A,2024-09-19,Thursday,6:35 PM ET,Louisville,Omaha,Louisville Slugger Field,Louisville,KY
baseball,minors,Triple-A,2024-09-19,Thursday,6:35 PM ET,Syracuse,Charlotte,NBT Bank Stadium,Syracuse,NY
baseball,minors,Triple-A,2024-09-19,Thursday,6:45 PM ET,Lehigh Valley,Worcester,Coca-Cola Park,Allentown,PA
baseball,minors,Triple-A,2024-09-19,Thursday,7:05 PM ET,Jacksonville,Gwinnett,121 Financial Ballpark,Jacksonville,FL
baseball,minors,Triple-A,2024-09-19,Thursday,7:37 PM ET,St. Paul,Indianapolis,CHS Field,St. Paul,MN
baseball,minors,Triple-A,2024-09-19,Thursday,7:45 PM ET,Memphis,Durham,AutoZone Park,Memphis,TN
baseball,minors,Triple-A,2024-09-19,Thursday,8:35 PM ET,Salt Lake,Okla. City,Smith's Ballpark,Salt Lake City,UT
baseball,minors,Triple-A,2024-09-19,Thursday,9:35 PM ET,Reno,Albuquerque,Greater Nevada Field,Reno,NV
baseball,minors,Triple-A,2024-09-19,Thursday,9:45 PM ET,Sacramento,Sugar Land,Sutter Health Park,Sacramento,CA
baseball,minors,Triple-A,2024-09-19,Thursday,10:05 PM ET,Tacoma,Round Rock,Cheney Stadium,Tacoma,WA
baseball,minors,Triple-A,2024-09-19,Thursday,10:05 PM ET,Las Vegas,El Paso,Las Vegas Ballpark,Summerlin,NV
