sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
baseball,minors,Triple-A,2024-06-01,Saturday,1:05 PM ET,Charlotte,Worcester,Truist Field,Charlotte,NC
baseball,minors,High-A,2024-06-01,Saturday,4:05 PM ET,Vancouver,Tri-City,Rogers Field at Nat Bailey Stadium,Vancouver,BC
baseball,minors,Single-A,2024-06-01,Saturday,5:00 PM ET,Down East,Fredericksburg,Grainger Stadium,Kinston,NC
baseball,minors,Single-A,2024-06-01,Saturday,5:00 PM ET,Carolina,Delmarva,Five County Stadium,Zebulon,NC
baseball,minors,High-A,2024-06-01,Saturday,5:05 PM ET,Hudson Valley,Aberdeen,Heritage Financial Park,Wappingers Falls,NY
baseball,minors,Double-A,2024-06-01,Saturday,6:00 PM ET,Altoona,Portland,Peoples Natural Gas Field,Altoona,PA
baseball,minors,Single-A,2024-06-01,Saturday,6:00 PM ET,Palm Beach,Tampa,Roger Dean Chevrolet Stadium,Jupiter,FL
baseball,minors,Single-A,2024-06-01,Saturday,6:05 PM ET,Myrtle Beach,Charleston,Pelicans Ballpark,Myrtle Beach,SC
baseball,minors,High-A,2024-06-01,Saturday,6:05 PM ET,Asheville,Greensboro,McCormick Field,Asheville,NC
baseball,minors,Single-A,2024-06-01,Saturday,6:05 PM ET,Fort Myers,Bradenton,Lee Health Sports Complex,Fort Myers,FL
baseball,minors,Double-A,2024-06-01,Saturday,6:05 PM ET,Richmond,Erie,The Diamond,Richmond,VA
baseball,minors,Double-A,2024-06-01,Saturday,6:07 PM ET,Binghamton,Harrisburg,Mirabito Stadium,Binghamton,NY
baseball,minors,Double-A,2024-06-01,Saturday,6:10 PM ET,Hartford,Reading,Dunkin' Park,Hartford,CT
baseball,minors,Single-A,2024-06-01,Saturday,6:30 PM ET,Lynchburg,Salem,Bank of the James Stadium,Lynchburg,VA
baseball,minors,Single-A,2024-06-01,Saturday,6:30 PM ET,Dunedin,St. Lucie,TD Ballpark,Dunedin,FL
baseball,minors,Single-A,2024-06-01,Saturday,6:30 PM ET,Clearwater,Lakeland,BayCare Ballpark,Clearwater,FL
baseball,minors,Single-A,2024-06-01,Saturday,6:35 PM ET,Daytona,Jupiter,Jackie Robinson Ballpark,Daytona Beach,FL
baseball,minors,Triple-A,2024-06-01,Saturday,6:35 PM ET,Indianapolis,Omaha,Victory Field,Indianapolis,IN
baseball,minors,Triple-A,2024-06-01,Saturday,6:35 PM ET,Syracuse,Buffalo,NBT Bank Stadium,Syracuse,NY
baseball,minors,Triple-A,2024-06-01,Saturday,6:35 PM ET,Jacksonville,Durham,121 Financial Ballpark,Jacksonville,FL
baseball,minors,Triple-A,2024-06-01,Saturday,6:35 PM ET,Norfolk,Gwinnett,Harbor Park,Norfolk,VA
baseball,minors,Double-A,2024-06-01,Saturday,6:35 PM ET,Somerset,Bowie,TD Bank Ballpark,Bridgewater,NJ
baseball,minors,Triple-A,2024-06-01,Saturday,6:45 PM ET,Rochester,St. Paul,Innovative Field,Rochester,NY
baseball,minors,Double-A,2024-06-01,Saturday,7:00 PM ET,Tennessee,Chattanooga,Smokies Stadium,Kodak,TN
baseball,minors,High-A,2024-06-01,Saturday,7:00 PM ET,Quad Cities,South Bend,Modern Woodmen Park,Davenport,IA
baseball,minors,High-A,2024-06-01,Saturday,7:00 PM ET,Winston-Salem,Hickory,Truist Stadium,Winston-Salem,NC
baseball,minors,Single-A,2024-06-01,Saturday,7:00 PM ET,Kannapolis,Columbia,Atrium Health Ballpark,Kannapolis,NC
baseball,minors,Double-A,2024-06-01,Saturday,7:05 PM ET,Mississippi,Montgomery,Trustmark Park,Pearl,MS
baseball,minors,High-A,2024-06-01,Saturday,7:05 PM ET,Greenville,Rome,Fluor Field at the West End,Greenville,SC
baseball,minors,High-A,2024-06-01,Saturday,7:05 PM ET,Jersey Shore,Brooklyn,ShoreTown Ballpark,Lakewood,NJ
baseball,minors,High-A,2024-06-01,Saturday,7:05 PM ET,Hillsboro,Eugene,Ron Tonkin Field,Hillsboro,OR
baseball,minors,Double-A,2024-06-01,Saturday,7:05 PM ET,Akron,New Hampshire,Canal Park,Akron,OH
baseball,minors,High-A,2024-06-01,Saturday,7:05 PM ET,Lansing,Peoria,Jackson Field,Lansing,MI
baseball,minors,Triple-A,2024-06-01,Saturday,7:05 PM ET,Toledo,Scranton/WB,Fifth Third Field,Toledo,OH
baseball,minors,High-A,2024-06-01,Saturday,7:05 PM ET,West Michigan,Great Lakes,LMCU Ballpark,Comstock Park,MI
