sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
baseball,minors,High-A,2024-05-08,Wednesday,11:00 AM ET,Lake County,Dayton,Classic Auto Group Park,Eastlake,OH
baseball,minors,Single-A,2024-05-08,Wednesday,11:00 AM ET,Down East,Lynchburg,Grainger Stadium,Kinston,NC
baseball,minors,Single-A,2024-05-08,Wednesday,11:00 AM ET,Kannapolis,Delmarva,Atrium Health Ballpark,Kannapolis,NC
baseball,minors,High-A,2024-05-08,Wednesday,11:05 AM ET,Jersey Shore,Wilmington,ShoreTown Ballpark,Lakewood,NJ
baseball,minors,Triple-A,2024-05-08,Wednesday,11:05 AM ET,Louisville,Indianapolis,Louisville Slugger Field,Louisville,KY
baseball,minors,Triple-A,2024-05-08,Wednesday,11:05 AM ET,Scranton/WB,Rochester,PNC Field,Moosic,PA
baseball,minors,Double-A,2024-05-08,Wednesday,11:05 AM ET,New Hampshire,Harrisburg,Delta Dental Stadium,Manchester,NH
baseball,minors,High-A,2024-05-08,Wednesday,11:05 AM ET,South Bend,Cedar Rapids,Four Winds Field,South Bend,IN
baseball,minors,Triple-A,2024-05-08,Wednesday,11:05 AM ET,Toledo,St. Paul,Fifth Third Field,Toledo,OH
baseball,minors,Double-A,2024-05-08,Wednesday,11:05 AM ET,Erie,Richmond,UPMC Park,Erie,PA
baseball,minors,Double-A,2024-05-08,Wednesday,11:15 AM ET,Chattanooga,Tennessee,AT&T Field,Chattanooga,TN
baseball,minors,Double-A,2024-05-08,Wednesday,12:05 PM ET,Bowie,Akron,Prince George's Stadium,Bowie,MD
baseball,minors,Double-A,2024-05-08,Wednesday,12:05 PM ET,Rocket City,Mississippi,Toyota Field,Madison,AL
baseball,minors,High-A,2024-05-08,Wednesday,12:05 PM ET,Bowling Green,Greensboro,Bowling Green Ballpark,Bowling Green,KY
baseball,minors,Double-A,2024-05-08,Wednesday,12:05 PM ET,Pensacola,Birmingham,Blue Wahoos Stadium,Pensacola,FL
baseball,minors,Double-A,2024-05-08,Wednesday,12:05 PM ET,Biloxi,Montgomery,MGM Park,Biloxi,MS
baseball,minors,Double-A,2024-05-08,Wednesday,12:05 PM ET,Corpus Christi,Amarillo,Whataburger Field,Corpus Christi,TX
baseball,minors,Triple-A,2024-05-08,Wednesday,12:05 PM ET,Sugar Land,Okla. City,Constellation Field,Sugar Land,TX
baseball,minors,High-A,2024-05-08,Wednesday,12:10 PM ET,Beloit,Peoria,ABC Supply Stadium,Beloit,WI
baseball,minors,Triple-A,2024-05-08,Wednesday,1:05 PM ET,Omaha,Jacksonville,Werner Park,Papillion,NE
baseball,minors,Double-A,2024-05-08,Wednesday,1:05 PM ET,Wichita,Arkansas,Riverfront Stadium,Wichita,KS
baseball,minors,Triple-A,2024-05-08,Wednesday,1:05 PM ET,El Paso,Albuquerque,Southwest University Park,El Paso,TX
baseball,minors,Triple-A,2024-05-08,Wednesday,1:08 PM ET,Iowa,Columbus,Principal Park,Des Moines,IA
baseball,minors,High-A,2024-05-08,Wednesday,2:05 PM ET,Greenville,Hickory,Fluor Field at the West End,Greenville,SC
baseball,minors,Triple-A,2024-05-08,Wednesday,2:05 PM ET,Salt Lake,Sacramento,Smith's Ballpark,Salt Lake City,UT
baseball,minors,Double-A,2024-05-08,Wednesday,6:00 PM ET,Portland,Binghamton,Hadlock Field,Portland,ME
baseball,minors,Double-A,2024-05-08,Wednesday,6:00 PM ET,Altoona,Somerset,Peoples Natural Gas Field,Altoona,PA
baseball,minors,High-A,2024-05-08,Wednesday,6:05 PM ET,Great Lakes,Lansing,Dow Diamond,Midland,MI
baseball,minors,Triple-A,2024-05-08,Wednesday,6:05 PM ET,Buffalo,Worcester,Sahlen Field,Buffalo,NY
baseball,minors,Single-A,2024-05-08,Wednesday,6:30 PM ET,Jupiter,Palm Beach,Roger Dean Chevrolet Stadium,Jupiter,FL
