sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
baseball,minors,High-A,2024-09-02,Monday,4:05 PM ET,Great Lakes,Dayton,Dow Diamond,Midland,MI
baseball,minors,Single-A,2024-09-02,Monday,4:05 PM ET,Salem,Kannapolis,Carillion Clinic Field,Salem,VA
baseball,minors,Triple-A,2024-09-02,Monday,4:05 PM ET,Toledo,Indianapolis,Fifth Third Field,Toledo,OH
baseball,minors,Triple-A,2024-09-02,Monday,4:05 PM ET,Rochester,Worcester,Innovative Field,Rochester,NY
baseball,minors,Single-A,2024-09-02,Monday,4:05 PM ET,Fayetteville,Myrtle Beach,SEGRA Stadium,Fayetteville,NC
baseball,minors,Triple-A,2024-09-02,Monday,5:07 PM ET,St. Paul,Iowa,CHS Field,St. Paul,MN
baseball,minors,Triple-A,2024-09-02,Monday,6:15 PM ET,Columbus,Durham,Huntington Park,Columbus,OH
baseball,minors,Double-A,2024-09-02,Monday,6:35 PM ET,Binghamton,Somerset,Mirabito Stadium,Binghamton,NY
baseball,minors,Single-A,2024-09-02,Monday,6:35 PM ET,Daytona,Bradenton,Jackie Robinson Ballpark,Daytona Beach,FL
baseball,minors,High-A,2024-09-02,Monday,7:05 PM ET,Everett,Spokane,Funko Field,Everett,WA
baseball,minors,Double-A,2024-09-02,Monday,7:05 PM ET,Frisco,Wichita,Riders Field,Frisco,TX
baseball,minors,Single-A,2024-09-02,Monday,9:50 PM ET,Fresno,San Jose,Chukchansi Park,Fresno,CA
