sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
ice-hockey,college,ncaah,2023-10-27,Friday,19:00:00,Dartmouth College,Harvard University,"Hanover, NH",,
ice-hockey,college,ncaah,2023-11-03,Friday,19:00:00,Harvard University,Princeton University,"Cambridge, MA",,
ice-hockey,college,ncaah,2023-11-04,Saturday,19:00:00,Harvard University,Quinnipiac University,"Cambridge, MA",,
ice-hockey,college,ncaah,2023-11-10,Friday,19:00:00,Colgate University,Harvard University,"Hamilton, NY",,
ice-hockey,college,ncaah,2023-11-11,Saturday,19:00:00,Cornell University,Harvard University,"Ithaca, NY",,
ice-hockey,college,ncaah,2023-11-24,Friday,16:30:00,Harvard University,University of Massachusetts,"Cambridge, MA",,
ice-hockey,college,ncaah,2023-11-26,Sunday,13:00:00,Harvard University,Boston College,"Cambridge, MA",,
ice-hockey,college,ncaah,2023-12-01,Friday,19:00:00,Clarkson University,Harvard University,"Potsdam, NY",,
ice-hockey,college,ncaah,2023-12-02,Saturday,19:00:00,St. Lawrence University,Harvard University,"Canton, NY",,
ice-hockey,college,ncaah,2023-12-30,Saturday,16:00:00,Princeton University,Harvard University,"Princeton, NJ",Princeton,NJ
ice-hockey,college,ncaah,2023-12-31,Sunday,15:00:00,University of Connecticut,Harvard University,"Storrs, CT",,
ice-hockey,college,ncaah,2024-01-05,Friday,21:00:00,Arizona State University,Harvard University,"Tempe, AZ",,
ice-hockey,college,ncaah,2024-01-12,Friday,19:00:00,Brown University,Harvard University,"Providence, RI",,
ice-hockey,college,ncaah,2024-01-13,Saturday,19:00:00,Yale University,Harvard University,"New Haven, CT",,
ice-hockey,college,ncaah,2024-01-19,Friday,19:00:00,Harvard University,Rensselaer Polytechnic Institute,"Cambridge, MA",,
ice-hockey,college,ncaah,2024-01-20,Saturday,19:00:00,Harvard University,Union College,"Cambridge, MA",,
ice-hockey,college,ncaah,2024-01-26,Friday,19:00:00,Harvard University,Cornell University,"Cambridge, MA",,
ice-hockey,college,ncaah,2024-01-27,Saturday,19:00:00,Harvard University,Colgate University,"Cambridge, MA",,
ice-hockey,college,ncaah,2024-02-02,Friday,19:00:00,Quinnipiac University,Harvard University,"Hamden, CT",,
ice-hockey,college,ncaah,2024-02-05,Monday,00:00:00,Harvard University,Northeastern University,"Boston, MA (TD Garden)",,
ice-hockey,college,ncaah,2024-02-09,Friday,19:00:00,Harvard University,Dartmouth College,"Cambridge, MA",,
ice-hockey,college,ncaah,2024-02-16,Friday,19:00:00,Harvard University,St. Lawrence University,"Cambridge, MA",,
ice-hockey,college,ncaah,2024-02-17,Saturday,19:00:00,Harvard University,Clarkson University,"Cambridge, MA",,
ice-hockey,college,ncaah,2024-02-23,Friday,19:00:00,Union College,Harvard University,"Schenectady, NY",,
ice-hockey,college,ncaah,2024-02-24,Saturday,19:00:00,Rensselaer Polytechnic Institute,Harvard University,"Troy, NY",,
ice-hockey,college,ncaah,2024-03-01,Friday,19:00:00,Harvard University,Yale University,"Cambridge, MA",,
ice-hockey,college,ncaah,2024-03-02,Saturday,19:00:00,Harvard University,Brown University,"Cambridge, MA",,
ice-hockey,college,ncaah,2023-10-14,Saturday,16:00:00,Harvard University,University of Massachusetts Lowell,"Lowell, MA",,
