sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
baseball,minors,Triple-A,2024-05-16,Thursday,11:05 AM ET,Indianapolis,Toledo,Victory Field,Indianapolis,IN
baseball,minors,Triple-A,2024-05-16,Thursday,12:05 PM ET,Memphis,Gwinnett,AutoZone Park,Memphis,TN
baseball,minors,Triple-A,2024-05-16,Thursday,12:05 PM ET,Columbus,Louisville,Huntington Park,Columbus,OH
baseball,minors,Triple-A,2024-05-16,Thursday,12:05 PM ET,Norfolk,Lehigh Valley,Harbor Park,Norfolk,VA
baseball,minors,High-A,2024-05-16,Thursday,1:05 PM ET,Peoria,West Michigan,Dozer Park,Peoria,IL
baseball,minors,Double-A,2024-05-16,Thursday,6:05 PM ET,Binghamton,Bowie,Mirabito Stadium,Binghamton,NY
baseball,minors,Triple-A,2024-05-16,Thursday,6:05 PM ET,Worcester,Scranton/WB,Polar Park,Worcester,MA
baseball,minors,Triple-A,2024-05-16,Thursday,6:05 PM ET,Rochester,Buffalo,Innovative Field,Rochester,NY
baseball,minors,Single-A,2024-05-16,Thursday,6:30 PM ET,Dunedin,Jupiter,TD Ballpark,Dunedin,FL
baseball,minors,Single-A,2024-05-16,Thursday,6:30 PM ET,Down East,Carolina,Grainger Stadium,Kinston,NC
baseball,minors,Single-A,2024-05-16,Thursday,6:30 PM ET,Palm Beach,St. Lucie,Roger Dean Chevrolet Stadium,Jupiter,FL
baseball,minors,Double-A,2024-05-16,Thursday,6:30 PM ET,Harrisburg,Erie,FNB Field,Harrisburg,PA
baseball,minors,Single-A,2024-05-16,Thursday,6:30 PM ET,Lynchburg,Delmarva,Bank of the James Stadium,Lynchburg,VA
baseball,minors,Single-A,2024-05-16,Thursday,6:30 PM ET,Clearwater,Daytona,BayCare Ballpark,Clearwater,FL
baseball,minors,Single-A,2024-05-16,Thursday,6:30 PM ET,Lakeland,Fort Myers,Publix Field at Joker Marchant Stadium,Lakeland,FL
baseball,minors,Single-A,2024-05-16,Thursday,6:30 PM ET,Tampa,Bradenton,George M. Steinbrenner Field,Tampa,FL
baseball,minors,Single-A,2024-05-16,Thursday,6:30 PM ET,Kannapolis,Fayetteville,Atrium Health Ballpark,Kannapolis,NC
baseball,minors,Double-A,2024-05-16,Thursday,6:35 PM ET,Akron,Altoona,Canal Park,Akron,OH
baseball,minors,High-A,2024-05-16,Thursday,6:35 PM ET,Wilmington,Aberdeen,Frawley Stadium,Wilmington,DE
baseball,minors,High-A,2024-05-16,Thursday,6:35 PM ET,Hudson Valley,Jersey Shore,Heritage Financial Park,Wappingers Falls,NY
baseball,minors,Triple-A,2024-05-16,Thursday,6:35 PM ET,Syracuse,Iowa,NBT Bank Stadium,Syracuse,NY
baseball,minors,High-A,2024-05-16,Thursday,6:35 PM ET,Asheville,Rome,McCormick Field,Asheville,NC
