sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
baseball,minors,Single-A,2024-04-21,Sunday,12:00 PM ET,Dunedin,Clearwater,TD Ballpark,Dunedin,FL
baseball,minors,Single-A,2024-04-21,Sunday,12:00 PM ET,Palm Beach,Lakeland,Roger Dean Chevrolet Stadium,Jupiter,FL
baseball,minors,Single-A,2024-04-21,Sunday,12:00 PM ET,Bradenton,Daytona,LECOM Park,Bradenton,FL
baseball,minors,Single-A,2024-04-21,Sunday,12:05 PM ET,Fort Myers,Jupiter,Lee Health Sports Complex,Fort Myers,FL
baseball,minors,Single-A,2024-04-21,Sunday,12:10 PM ET,St. Lucie,Tampa,Clover Park,Port St. Lucie,FL
baseball,minors,High-A,2024-04-21,Sunday,1:00 PM ET,Lake County,Lansing,Classic Auto Group Park,Eastlake,OH
baseball,minors,Double-A,2024-04-21,Sunday,1:00 PM ET,Portland,New Hampshire,Hadlock Field,Portland,ME
baseball,minors,Single-A,2024-04-21,Sunday,1:00 PM ET,Down East,Delmarva,Grainger Stadium,Kinston,NC
baseball,minors,Double-A,2024-04-21,Sunday,1:00 PM ET,Harrisburg,Richmond,FNB Field,Harrisburg,PA
baseball,minors,Double-A,2024-04-21,Sunday,1:05 PM ET,Akron,Erie,Canal Park,Akron,OH
baseball,minors,High-A,2024-04-21,Sunday,1:05 PM ET,Wilmington,Greenville,Frawley Stadium,Wilmington,DE
baseball,minors,Triple-A,2024-04-21,Sunday,1:05 PM ET,Gwinnett,Memphis,Coolray Field,Lawrenceville,GA
baseball,minors,Triple-A,2024-04-21,Sunday,1:05 PM ET,Columbus,Buffalo,Huntington Park,Columbus,OH
baseball,minors,Double-A,2024-04-21,Sunday,1:05 PM ET,Bowie,Altoona,Prince George's Stadium,Bowie,MD
baseball,minors,High-A,2024-04-21,Sunday,1:05 PM ET,Jersey Shore,Brooklyn,ShoreTown Ballpark,Lakewood,NJ
baseball,minors,Double-A,2024-04-21,Sunday,1:05 PM ET,Binghamton,Reading,Mirabito Stadium,Binghamton,NY
baseball,minors,Triple-A,2024-04-21,Sunday,1:05 PM ET,Worcester,Durham,Polar Park,Worcester,MA
baseball,minors,Triple-A,2024-04-21,Sunday,1:05 PM ET,Rochester,Toledo,Innovative Field,Rochester,NY
baseball,minors,Triple-A,2024-04-21,Sunday,1:05 PM ET,Charlotte,Syracuse,Truist Field,Charlotte,NC
baseball,minors,High-A,2024-04-21,Sunday,1:05 PM ET,Asheville,Rome,McCormick Field,Asheville,NC
