sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
baseball,minors,Triple-A,2024-06-12,Wednesday,11:05 AM ET,Syracuse,Lehigh Valley,NBT Bank Stadium,Syracuse,NY
baseball,minors,Double-A,2024-06-12,Wednesday,12:00 PM ET,Birmingham,Pensacola,Regions Field,Birmingham,AL
baseball,minors,Triple-A,2024-06-12,Wednesday,12:05 PM ET,Columbus,Iowa,Huntington Park,Columbus,OH
baseball,minors,Single-A,2024-06-12,Wednesday,12:05 PM ET,Down East,Charleston,Grainger Stadium,Kinston,NC
baseball,minors,Triple-A,2024-06-12,Wednesday,12:05 PM ET,Gwinnett,Nashville,Coolray Field,Lawrenceville,GA
baseball,minors,High-A,2024-06-12,Wednesday,12:05 PM ET,Lake County,Fort Wayne,Classic Auto Group Park,Eastlake,OH
baseball,minors,Triple-A,2024-06-12,Wednesday,12:05 PM ET,Louisville,St. Paul,Louisville Slugger Field,Louisville,KY
baseball,minors,Double-A,2024-06-12,Wednesday,12:15 PM ET,Springfield,NW Arkansas,Hammons Field,Springfield,MO
baseball,minors,Double-A,2024-06-12,Wednesday,1:00 PM ET,Tulsa,Arkansas,ONEOK Field,Tulsa,OK
baseball,minors,Triple-A,2024-06-12,Wednesday,1:05 PM ET,Rochester,Scranton/WB,Innovative Field,Rochester,NY
baseball,minors,High-A,2024-06-12,Wednesday,1:05 PM ET,Bowling Green,Rome,Bowling Green Ballpark,Bowling Green,KY
baseball,minors,Single-A,2024-06-12,Wednesday,4:00 PM ET,San Jose,Inland Empire,Excite Ballpark,San Jose,CA
baseball,minors,Double-A,2024-06-12,Wednesday,6:00 PM ET,Altoona,Erie,Peoples Natural Gas Field,Altoona,PA
baseball,minors,Single-A,2024-06-12,Wednesday,6:30 PM ET,Carolina,Fredericksburg,Five County Stadium,Zebulon,NC
baseball,minors,Single-A,2024-06-12,Wednesday,6:30 PM ET,Lynchburg,Augusta,Bank of the James Stadium,Lynchburg,VA
baseball,minors,Single-A,2024-06-12,Wednesday,6:30 PM ET,Jupiter,St. Lucie,Roger Dean Chevrolet Stadium,Jupiter,FL
baseball,minors,Double-A,2024-06-12,Wednesday,6:30 PM ET,Harrisburg,Bowie,FNB Field,Harrisburg,PA
baseball,minors,Single-A,2024-06-12,Wednesday,6:30 PM ET,Clearwater,Tampa,BayCare Ballpark,Clearwater,FL
baseball,minors,Single-A,2024-06-12,Wednesday,6:30 PM ET,Dunedin,Bradenton,TD Ballpark,Dunedin,FL
baseball,minors,Single-A,2024-06-12,Wednesday,6:35 PM ET,Daytona,Palm Beach,Jackie Robinson Ballpark,Daytona Beach,FL
baseball,minors,Triple-A,2024-06-12,Wednesday,6:35 PM ET,Durham,Charlotte,Durham Bulls Athletic Park,Durham,NC
baseball,minors,Triple-A,2024-06-12,Wednesday,6:35 PM ET,Buffalo,Worcester,Sahlen Field,Buffalo,NY
baseball,minors,High-A,2024-06-12,Wednesday,6:35 PM ET,Hudson Valley,Brooklyn,Heritage Financial Park,Wappingers Falls,NY
baseball,minors,Triple-A,2024-06-12,Wednesday,6:35 PM ET,Norfolk,Memphis,Harbor Park,Norfolk,VA
baseball,minors,High-A,2024-06-12,Wednesday,6:35 PM ET,West Michigan,Wisconsin,LMCU Ballpark,Comstock Park,MI
baseball,minors,Double-A,2024-06-12,Wednesday,6:35 PM ET,Binghamton,Somerset,Mirabito Stadium,Binghamton,NY
baseball,minors,Double-A,2024-06-12,Wednesday,6:35 PM ET,New Hampshire,Richmond,Delta Dental Stadium,Manchester,NH
baseball,minors,Single-A,2024-06-12,Wednesday,6:35 PM ET,Fayetteville,Salem,SEGRA Stadium,Fayetteville,NC
baseball,minors,Double-A,2024-06-12,Wednesday,7:00 PM ET,Reading,Portland,FirstEnergy Stadium,Reading,PA
baseball,minors,High-A,2024-06-12,Wednesday,7:00 PM ET,Winston-Salem,Greensboro,Truist Stadium,Winston-Salem,NC
baseball,minors,High-A,2024-06-12,Wednesday,7:05 PM ET,Jersey Shore,Wilmington,ShoreTown Ballpark,Lakewood,NJ
baseball,minors,High-A,2024-06-12,Wednesday,7:05 PM ET,Dayton,Great Lakes,Day Air Ballpark,Dayton,OH
