sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
hockey,pro,NHL,2023-10-10,Tuesday,,Pittsburgh Penguins,Chicago Blackhawks,PPG Paints Arena,,
hockey,pro,NHL,2023-10-10,Tuesday,,Tampa Bay Lightning,Nashville Predators,Amalie Arena,,
hockey,pro,NHL,2023-10-10,Tuesday,,Vegas Golden Knights,Seattle Kraken,T-Mobile Arena,,
hockey,pro,NHL,2023-10-11,Wednesday,,Boston Bruins,Chicago Blackhawks,TD Garden,,
hockey,pro,NHL,2023-10-11,Wednesday,,Carolina Hurricanes,Ottawa Senators,PNC Arena,,
hockey,pro,NHL,2023-10-11,Wednesday,,Calgary Flames,Winnipeg Jets,Scotiabank Saddledome,,
hockey,pro,NHL,2023-10-11,Wednesday,,Los Angeles Kings,Colorado Avalanche,Crypto.com Arena,,
hockey,pro,NHL,2023-10-11,Wednesday,,Toronto Maple Leafs,Montreal Canadiens,Scotiabank Arena,,
hockey,pro,NHL,2023-10-11,Wednesday,,Vancouver Canucks,Edmonton Oilers,Rogers Arena,,
hockey,pro,NHL,2023-10-12,Thursday,,Buffalo Sabres,New York Rangers,KeyBank Center,,
hockey,pro,NHL,2023-10-12,Thursday,,Columbus Blue Jackets,Philadelphia Flyers,Nationwide Arena,,
hockey,pro,NHL,2023-10-12,Thursday,,Dallas Stars,St. Louis Blues,American Airlines Center,,
hockey,pro,NHL,2023-10-12,Thursday,,Minnesota Wild,Florida Panthers,Xcel Energy Center,,
hockey,pro,NHL,2023-10-12,Thursday,,New Jersey Devils,Detroit Red Wings,Prudential Center,,
hockey,pro,NHL,2023-10-12,Thursday,,Nashville Predators,Seattle Kraken,Bridgestone Arena,,
hockey,pro,NHL,2023-10-12,Thursday,,San Jose Sharks,Vegas Golden Knights,SAP Center at San Jose,,
hockey,pro,NHL,2023-10-13,Friday,,New Jersey Devils,Arizona Coyotes,Prudential Center,,
hockey,pro,NHL,2023-10-13,Friday,,Washington Capitals,Pittsburgh Penguins,Capital One Arena,,
hockey,pro,NHL,2023-10-14,Saturday,,Boston Bruins,Nashville Predators,TD Garden,,
