sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
baseball,minors,Double-A,2024-05-07,Tuesday,11:00 AM ET,Reading,Hartford,FirstEnergy Stadium,Reading,PA
baseball,minors,High-A,2024-05-07,Tuesday,11:00 AM ET,Winston-Salem,Asheville,Truist Stadium,Winston-Salem,NC
baseball,minors,Triple-A,2024-05-07,Tuesday,11:00 AM ET,Lehigh Valley,Syracuse,Coca-Cola Park,Allentown,PA
baseball,minors,Double-A,2024-05-07,Tuesday,11:00 AM ET,Altoona,Somerset,Peoples Natural Gas Field,Altoona,PA
baseball,minors,Triple-A,2024-05-07,Tuesday,11:05 AM ET,Gwinnett,Charlotte,Coolray Field,Lawrenceville,GA
baseball,minors,High-A,2024-05-07,Tuesday,11:05 AM ET,Great Lakes,Lansing,Dow Diamond,Midland,MI
baseball,minors,Triple-A,2024-05-07,Tuesday,11:05 AM ET,Durham,Nashville,Durham Bulls Athletic Park,Durham,NC
baseball,minors,Single-A,2024-05-07,Tuesday,11:05 AM ET,Columbia,Salem,Segra Park,Columbia,SC
baseball,minors,Double-A,2024-05-07,Tuesday,12:00 PM ET,Midland,Tulsa,Momentum Bank Ballpark,Midland,TX
baseball,minors,Double-A,2024-05-07,Tuesday,12:05 PM ET,Frisco,San Antonio,Riders Field,Frisco,TX
baseball,minors,Double-A,2024-05-07,Tuesday,12:05 PM ET,NW Arkansas,Springfield,Arvest Ballpark,Springdale,AR
baseball,minors,Triple-A,2024-05-07,Tuesday,1:05 PM ET,Round Rock,Las Vegas,Dell Diamond,Round Rock,TX
baseball,minors,Single-A,2024-05-07,Tuesday,2:05 PM ET,Lake Elsinore,Inland Empire,The Diamond,Lake Elsinore,CA
baseball,minors,Single-A,2024-05-07,Tuesday,2:05 PM ET,Fresno,Modesto,Chukchansi Park,Fresno,CA
baseball,minors,Triple-A,2024-05-07,Tuesday,2:05 PM ET,Reno,Tacoma,Greater Nevada Field,Reno,NV
baseball,minors,Single-A,2024-05-07,Tuesday,2:30 PM ET,San Jose,Stockton,Excite Ballpark,San Jose,CA
baseball,minors,Single-A,2024-05-07,Tuesday,6:00 PM ET,Down East,Lynchburg,Grainger Stadium,Kinston,NC
baseball,minors,Double-A,2024-05-07,Tuesday,6:00 PM ET,Portland,Binghamton,Hadlock Field,Portland,ME
baseball,minors,Single-A,2024-05-07,Tuesday,6:00 PM ET,Kannapolis,Delmarva,Atrium Health Ballpark,Kannapolis,NC
baseball,minors,High-A,2024-05-07,Tuesday,6:05 PM ET,Jersey Shore,Wilmington,ShoreTown Ballpark,Lakewood,NJ
baseball,minors,High-A,2024-05-07,Tuesday,6:05 PM ET,Lake County,Dayton,Classic Auto Group Park,Eastlake,OH
baseball,minors,Triple-A,2024-05-07,Tuesday,6:05 PM ET,Louisville,Indianapolis,Louisville Slugger Field,Louisville,KY
baseball,minors,Triple-A,2024-05-07,Tuesday,6:05 PM ET,Buffalo,Worcester,Sahlen Field,Buffalo,NY
baseball,minors,Triple-A,2024-05-07,Tuesday,6:05 PM ET,Scranton/WB,Rochester,PNC Field,Moosic,PA
baseball,minors,Double-A,2024-05-07,Tuesday,6:05 PM ET,New Hampshire,Harrisburg,Delta Dental Stadium,Manchester,NH
baseball,minors,High-A,2024-05-07,Tuesday,6:05 PM ET,South Bend,Cedar Rapids,Four Winds Field,South Bend,IN
baseball,minors,Double-A,2024-05-07,Tuesday,6:05 PM ET,Chattanooga,Tennessee,AT&T Field,Chattanooga,TN
baseball,minors,Triple-A,2024-05-07,Tuesday,6:05 PM ET,Toledo,St. Paul,Fifth Third Field,Toledo,OH
baseball,minors,Double-A,2024-05-07,Tuesday,6:05 PM ET,Erie,Richmond,UPMC Park,Erie,PA
baseball,minors,Single-A,2024-05-07,Tuesday,6:30 PM ET,Jupiter,Palm Beach,Roger Dean Chevrolet Stadium,Jupiter,FL
baseball,minors,Single-A,2024-05-07,Tuesday,6:30 PM ET,Tampa,Clearwater,George M. Steinbrenner Field,Tampa,FL
baseball,minors,Single-A,2024-05-07,Tuesday,6:30 PM ET,Bradenton,St. Lucie,LECOM Park,Bradenton,FL
baseball,minors,Double-A,2024-05-07,Tuesday,6:35 PM ET,Bowie,Akron,Prince George's Stadium,Bowie,MD
baseball,minors,Single-A,2024-05-07,Tuesday,6:35 PM ET,Daytona,Lakeland,Jackie Robinson Ballpark,Daytona Beach,FL
baseball,minors,High-A,2024-05-07,Tuesday,6:35 PM ET,West Michigan,Fort Wayne,LMCU Ballpark,Comstock Park,MI
baseball,minors,Single-A,2024-05-07,Tuesday,6:35 PM ET,Fayetteville,Carolina,SEGRA Stadium,Fayetteville,NC
baseball,minors,High-A,2024-05-07,Tuesday,7:00 PM ET,Rome,Brooklyn,AdventHealth Stadium,Rome,GA
baseball,minors,Single-A,2024-05-07,Tuesday,7:05 PM ET,Charleston,Fredericksburg,"Joseph P. Riley, Jr. Ballpark",Charleston,SC
baseball,minors,High-A,2024-05-07,Tuesday,7:05 PM ET,Greenville,Hickory,Fluor Field at the West End,Greenville,SC
baseball,minors,Single-A,2024-05-07,Tuesday,7:05 PM ET,Fort Myers,Dunedin,Lee Health Sports Complex,Fort Myers,FL
baseball,minors,Single-A,2024-05-07,Tuesday,7:05 PM ET,Myrtle Beach,Augusta,Pelicans Ballpark,Myrtle Beach,SC
baseball,minors,High-A,2024-05-07,Tuesday,7:05 PM ET,Aberdeen,Hudson Valley,Leidos Field at Ripken Stadium,Aberdeen,MD
baseball,minors,High-A,2024-05-07,Tuesday,7:05 PM ET,Beloit,Peoria,ABC Supply Stadium,Beloit,WI
