sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
baseball,minors,Double-A,2024-08-20,Tuesday,12:05 PM ET,Akron,Harrisburg,Canal Park,Akron,OH
baseball,minors,Double-A,2024-08-20,Tuesday,6:00 PM ET,Portland,Somerset,Hadlock Field,Portland,ME
baseball,minors,Single-A,2024-08-20,Tuesday,6:10 PM ET,St. Lucie,Palm Beach,Clover Park,Port St. Lucie,FL
baseball,minors,Triple-A,2024-08-20,Tuesday,6:15 PM ET,Columbus,Indianapolis,Huntington Park,Columbus,OH
baseball,minors,Single-A,2024-08-20,Tuesday,6:30 PM ET,Carolina,Augusta,Five County Stadium,Zebulon,NC
baseball,minors,Single-A,2024-08-20,Tuesday,6:30 PM ET,Jupiter,Daytona,Roger Dean Chevrolet Stadium,Jupiter,FL
baseball,minors,Single-A,2024-08-20,Tuesday,6:30 PM ET,Down East,Delmarva,Grainger Stadium,Kinston,NC
baseball,minors,Single-A,2024-08-20,Tuesday,6:30 PM ET,Clearwater,Dunedin,BayCare Ballpark,Clearwater,FL
baseball,minors,High-A,2024-08-20,Tuesday,6:30 PM ET,Greensboro,Asheville,First National Bank Field,Greensboro,NC
baseball,minors,Single-A,2024-08-20,Tuesday,6:30 PM ET,Tampa,Fort Myers,George M. Steinbrenner Field,Tampa,FL
baseball,minors,Single-A,2024-08-20,Tuesday,6:30 PM ET,Lakeland,Bradenton,Publix Field at Joker Marchant Stadium,Lakeland,FL
baseball,minors,Double-A,2024-08-20,Tuesday,6:35 PM ET,Bowie,Erie,Prince George's Stadium,Bowie,MD
baseball,minors,Triple-A,2024-08-20,Tuesday,6:35 PM ET,Louisville,Gwinnett,Louisville Slugger Field,Louisville,KY
baseball,minors,Triple-A,2024-08-20,Tuesday,6:35 PM ET,Toledo,Iowa,Fifth Third Field,Toledo,OH
baseball,minors,Double-A,2024-08-20,Tuesday,6:35 PM ET,Binghamton,Reading,Mirabito Stadium,Binghamton,NY
baseball,minors,High-A,2024-08-20,Tuesday,6:35 PM ET,Hudson Valley,Wilmington,Heritage Financial Park,Wappingers Falls,NY
baseball,minors,Double-A,2024-08-20,Tuesday,6:35 PM ET,New Hampshire,Hartford,Delta Dental Stadium,Manchester,NH
baseball,minors,Triple-A,2024-08-20,Tuesday,6:35 PM ET,Buffalo,Omaha,Sahlen Field,Buffalo,NY
baseball,minors,Triple-A,2024-08-20,Tuesday,6:35 PM ET,Syracuse,Durham,NBT Bank Stadium,Syracuse,NY
baseball,minors,Triple-A,2024-08-20,Tuesday,6:35 PM ET,Norfolk,Worcester,Harbor Park,Norfolk,VA
baseball,minors,High-A,2024-08-20,Tuesday,6:35 PM ET,West Michigan,Lake County,LMCU Ballpark,Comstock Park,MI
baseball,minors,Double-A,2024-08-20,Tuesday,6:35 PM ET,Richmond,Altoona,The Diamond,Richmond,VA
baseball,minors,Single-A,2024-08-20,Tuesday,6:35 PM ET,Fayetteville,Kannapolis,SEGRA Stadium,Fayetteville,NC
baseball,minors,High-A,2024-08-20,Tuesday,7:00 PM ET,Brooklyn,Jersey Shore,Maimonides Park,Brooklyn,NY
baseball,minors,High-A,2024-08-20,Tuesday,7:00 PM ET,Hickory,Bowling Green,L.P. Frans Stadium,Hickory,NC
baseball,minors,Double-A,2024-08-20,Tuesday,7:00 PM ET,Tennessee,Pensacola,Smokies Stadium,Kodak,TN
baseball,minors,High-A,2024-08-20,Tuesday,7:05 PM ET,Greenville,Rome,Fluor Field at the West End,Greenville,SC
baseball,minors,Single-A,2024-08-20,Tuesday,7:05 PM ET,Salem,Lynchburg,Carillion Clinic Field,Salem,VA
baseball,minors,High-A,2024-08-20,Tuesday,7:05 PM ET,Dayton,Cedar Rapids,Day Air Ballpark,Dayton,OH
baseball,minors,Single-A,2024-08-20,Tuesday,7:05 PM ET,Charleston,Myrtle Beach,"Joseph P. Riley, Jr. Ballpark",Charleston,SC
