sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
baseball,minors,High-A,2024-05-28,Tuesday,2:05 PM ET,Spokane,Everett,Avista Stadium,Spokane,WA
baseball,minors,Single-A,2024-05-28,Tuesday,5:00 PM ET,Palm Beach,Tampa,Roger Dean Chevrolet Stadium,Jupiter,FL
baseball,minors,Double-A,2024-05-28,Tuesday,6:00 PM ET,Altoona,Portland,Peoples Natural Gas Field,Altoona,PA
baseball,minors,High-A,2024-05-28,Tuesday,6:05 PM ET,Jersey Shore,Brooklyn,ShoreTown Ballpark,Lakewood,NJ
baseball,minors,High-A,2024-05-28,Tuesday,6:05 PM ET,Lansing,Peoria,Jackson Field,Lansing,MI
baseball,minors,Triple-A,2024-05-28,Tuesday,6:05 PM ET,Toledo,Scranton/WB,Fifth Third Field,Toledo,OH
baseball,minors,High-A,2024-05-28,Tuesday,6:05 PM ET,West Michigan,Great Lakes,LMCU Ballpark,Comstock Park,MI
baseball,minors,Double-A,2024-05-28,Tuesday,6:05 PM ET,Somerset,Bowie,TD Bank Ballpark,Bridgewater,NJ
baseball,minors,Triple-A,2024-05-28,Tuesday,6:05 PM ET,Rochester,St. Paul,Innovative Field,Rochester,NY
baseball,minors,Single-A,2024-05-28,Tuesday,6:30 PM ET,Lynchburg,Salem,Bank of the James Stadium,Lynchburg,VA
baseball,minors,Single-A,2024-05-28,Tuesday,6:30 PM ET,Down East,Fredericksburg,Grainger Stadium,Kinston,NC
baseball,minors,Single-A,2024-05-28,Tuesday,6:30 PM ET,Dunedin,St. Lucie,TD Ballpark,Dunedin,FL
baseball,minors,Single-A,2024-05-28,Tuesday,6:30 PM ET,Carolina,Delmarva,Five County Stadium,Zebulon,NC
baseball,minors,Single-A,2024-05-28,Tuesday,6:30 PM ET,Clearwater,Lakeland,BayCare Ballpark,Clearwater,FL
baseball,minors,Triple-A,2024-05-28,Tuesday,6:35 PM ET,Louisville,Iowa,Louisville Slugger Field,Louisville,KY
baseball,minors,Double-A,2024-05-28,Tuesday,6:35 PM ET,Akron,New Hampshire,Canal Park,Akron,OH
baseball,minors,Triple-A,2024-05-28,Tuesday,6:35 PM ET,Charlotte,Worcester,Truist Field,Charlotte,NC
baseball,minors,Triple-A,2024-05-28,Tuesday,6:35 PM ET,Syracuse,Buffalo,NBT Bank Stadium,Syracuse,NY
baseball,minors,Triple-A,2024-05-28,Tuesday,6:35 PM ET,Norfolk,Gwinnett,Harbor Park,Norfolk,VA
baseball,minors,High-A,2024-05-28,Tuesday,6:35 PM ET,Asheville,Greensboro,McCormick Field,Asheville,NC
baseball,minors,Double-A,2024-05-28,Tuesday,6:35 PM ET,Richmond,Erie,The Diamond,Richmond,VA
baseball,minors,Single-A,2024-05-28,Tuesday,6:35 PM ET,Fayetteville,Augusta,SEGRA Stadium,Fayetteville,NC
baseball,minors,Double-A,2024-05-28,Tuesday,7:00 PM ET,Tennessee,Chattanooga,Smokies Stadium,Kodak,TN
baseball,minors,High-A,2024-05-28,Tuesday,7:05 PM ET,Greenville,Rome,Fluor Field at the West End,Greenville,SC
baseball,minors,Single-A,2024-05-28,Tuesday,7:05 PM ET,Myrtle Beach,Charleston,Pelicans Ballpark,Myrtle Beach,SC
baseball,minors,Triple-A,2024-05-28,Tuesday,7:05 PM ET,Jacksonville,Durham,121 Financial Ballpark,Jacksonville,FL
baseball,minors,Triple-A,2024-05-28,Tuesday,7:05 PM ET,Columbus,Lehigh Valley,Huntington Park,Columbus,OH
baseball,minors,Single-A,2024-05-28,Tuesday,7:05 PM ET,Fort Myers,Bradenton,Lee Health Sports Complex,Fort Myers,FL
baseball,minors,Double-A,2024-05-28,Tuesday,7:10 PM ET,Hartford,Reading,Dunkin' Park,Hartford,CT
baseball,minors,Double-A,2024-05-28,Tuesday,7:30 PM ET,Midland,Corpus Christi,Momentum Bank Ballpark,Midland,TX
baseball,minors,High-A,2024-05-28,Tuesday,7:30 PM ET,Quad Cities,South Bend,Modern Woodmen Park,Davenport,IA
baseball,minors,High-A,2024-05-28,Tuesday,7:35 PM ET,Cedar Rapids,Lake County,Rise 2 Greatness Field,Cedar Rapids,IA
baseball,minors,High-A,2024-05-28,Tuesday,7:35 PM ET,Beloit,Dayton,ABC Supply Stadium,Beloit,WI
baseball,minors,High-A,2024-05-28,Tuesday,7:35 PM ET,Bowling Green,Wilmington,Bowling Green Ballpark,Bowling Green,KY
baseball,minors,Double-A,2024-05-28,Tuesday,7:35 PM ET,Arkansas,Amarillo,Dickey-Stephens Park,North Little Rock,AR
baseball,minors,Double-A,2024-05-28,Tuesday,7:35 PM ET,Biloxi,Pensacola,MGM Park,Biloxi,MS
baseball,minors,High-A,2024-05-28,Tuesday,7:40 PM ET,Wisconsin,Fort Wayne,Fox Cities Stadium,Appleton,WI
baseball,minors,Double-A,2024-05-28,Tuesday,8:00 PM ET,Birmingham,Rocket City,Regions Field,Birmingham,AL
baseball,minors,Double-A,2024-05-28,Tuesday,8:05 PM ET,San Antonio,Frisco,Nelson Wolff Stadium,San Antonio,TX
