sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
football,pro,NFL,2023-09-07,Thursday,8:20PM,Kansas City Chiefs,Detroit Lions,,Kansas City,MO
football,pro,NFL,2023-09-10,Sunday,1:00PM,Atlanta Falcons,Carolina Panthers,,Atlanta,GA
football,pro,NFL,2023-09-10,Sunday,1:00PM,Cleveland Browns,Cincinnati Bengals,,Cleveland,OH
football,pro,NFL,2023-09-10,Sunday,1:00PM,Indianapolis Colts,Jacksonville Jaguars,,Indianapolis,IN
football,pro,NFL,2023-09-10,Sunday,1:00PM,Washington Commanders,Arizona Cardinals,,Landover,MD
football,pro,NFL,2023-09-10,Sunday,1:00PM,Baltimore Ravens,Houston Texans,,Baltimore,MD
football,pro,NFL,2023-09-10,Sunday,1:00PM,Minnesota Vikings,Tampa Bay Buccaneers,,Minneapolis,MN
football,pro,NFL,2023-09-10,Sunday,1:00PM,New Orleans Saints,Tennessee Titans,,New Orleans,LA
football,pro,NFL,2023-09-10,Sunday,1:00PM,Pittsburgh Steelers,San Francisco 49ers,,Pittsburgh,PA
football,pro,NFL,2023-09-10,Sunday,4:25PM,Chicago Bears,Green Bay Packers,,Chicago,IL
football,pro,NFL,2023-09-10,Sunday,4:25PM,Denver Broncos,Las Vegas Raiders,,Denver,CO
football,pro,NFL,2023-09-10,Sunday,4:25PM,Los Angeles Chargers,Miami Dolphins,,Inglewood,CA
football,pro,NFL,2023-09-10,Sunday,4:25PM,New England Patriots,Philadelphia Eagles,,Foxborough,MA
football,pro,NFL,2023-09-10,Sunday,4:25PM,Seattle Seahawks,Los Angeles Rams,,Seattle,WA
football,pro,NFL,2023-09-10,Sunday,8:20PM,New York Giants,Dallas Cowboys,,East Rutherford,NJ
football,pro,NFL,2023-09-11,Monday,8:15PM,New York Jets,Buffalo Bills,,East Rutherford,NJ
football,pro,NFL,2023-09-14,Thursday,8:15PM,Philadelphia Eagles,Minnesota Vikings,,Philadelphia,PA
football,pro,NFL,2023-09-17,Sunday,1:00PM,Atlanta Falcons,Green Bay Packers,,Atlanta,GA
football,pro,NFL,2023-09-17,Sunday,1:00PM,Buffalo Bills,Las Vegas Raiders,,Orchard Park,NY
football,pro,NFL,2023-09-17,Sunday,1:00PM,Tampa Bay Buccaneers,Chicago Bears,,Tampa,FL
football,pro,NFL,2023-09-17,Sunday,1:00PM,Cincinnati Bengals,Baltimore Ravens,,Cincinnati,OH
football,pro,NFL,2023-09-17,Sunday,1:00PM,Houston Texans,Indianapolis Colts,,Houston,TX
football,pro,NFL,2023-09-17,Sunday,1:00PM,Detroit Lions,Seattle Seahawks,,Detroit,MI
football,pro,NFL,2023-09-17,Sunday,1:00PM,Jacksonville Jaguars,Kansas City Chiefs,,Jacksonville,FL
football,pro,NFL,2023-09-17,Sunday,1:00PM,Tennessee Titans,Los Angeles Chargers,,Nashville,TN
football,pro,NFL,2023-09-17,Sunday,4:05PM,Arizona Cardinals,New York Giants,,Glendale,AZ
football,pro,NFL,2023-09-17,Sunday,4:05PM,Los Angeles Rams,San Francisco 49ers,,Inglewood,CA
football,pro,NFL,2023-09-17,Sunday,4:25PM,Dallas Cowboys,New York Jets,,Arlington,TX
football,pro,NFL,2023-09-17,Sunday,4:25PM,Denver Broncos,Washington Commanders,,Denver,CO
football,pro,NFL,2023-09-17,Sunday,8:20PM,New England Patriots,Miami Dolphins,,Foxborough,MA
football,pro,NFL,2023-09-18,Monday,7:15PM,Carolina Panthers,New Orleans Saints,,Charlotte,NC
football,pro,NFL,2023-09-18,Monday,8:15PM,Pittsburgh Steelers,Cleveland Browns,,Pittsburgh,PA
football,pro,NFL,2023-09-21,Thursday,8:15PM,San Francisco 49ers,New York Giants,,Santa Clara,CA
football,pro,NFL,2023-09-24,Sunday,1:00PM,Detroit Lions,Atlanta Falcons,,Detroit,MI
football,pro,NFL,2023-09-24,Sunday,1:00PM,Washington Commanders,Buffalo Bills,,Landover,MD
football,pro,NFL,2023-09-24,Sunday,1:00PM,Cleveland Browns,Tennessee Titans,,Cleveland,OH
football,pro,NFL,2023-09-24,Sunday,1:00PM,Baltimore Ravens,Indianapolis Colts,,Baltimore,MD
football,pro,NFL,2023-09-24,Sunday,1:00PM,Miami Dolphins,Denver Broncos,,Miami Gardens,FL
football,pro,NFL,2023-09-24,Sunday,1:00PM,Green Bay Packers,New Orleans Saints,,Green Bay,WI
football,pro,NFL,2023-09-24,Sunday,1:00PM,Jacksonville Jaguars,Houston Texans,,Jacksonville,FL
football,pro,NFL,2023-09-24,Sunday,1:00PM,Minnesota Vikings,Los Angeles Chargers,,Minneapolis,MN
football,pro,NFL,2023-09-24,Sunday,1:00PM,New York Jets,New England Patriots,,East Rutherford,NJ
football,pro,NFL,2023-09-24,Sunday,4:05PM,Seattle Seahawks,Carolina Panthers,,Seattle,WA
football,pro,NFL,2023-09-24,Sunday,4:25PM,Kansas City Chiefs,Chicago Bears,,Kansas City,MO
football,pro,NFL,2023-09-24,Sunday,4:25PM,Arizona Cardinals,Dallas Cowboys,,Glendale,AZ
football,pro,NFL,2023-09-24,Sunday,8:20PM,Las Vegas Raiders,Pittsburgh Steelers,,Paradise,NV
football,pro,NFL,2023-09-25,Monday,7:15PM,Tampa Bay Buccaneers,Philadelphia Eagles,,Tampa,FL
football,pro,NFL,2023-09-25,Monday,8:15PM,Cincinnati Bengals,Los Angeles Rams,,Cincinnati,OH
football,pro,NFL,2023-09-28,Thursday,8:15PM,Green Bay Packers,Detroit Lions,,Green Bay,WI
football,pro,NFL,2023-10-01,Sunday,9:30AM,Jacksonville Jaguars,Atlanta Falcons,,Jacksonville,FL
football,pro,NFL,2023-10-01,Sunday,1:00PM,Buffalo Bills,Miami Dolphins,,Orchard Park,NY
football,pro,NFL,2023-10-01,Sunday,1:00PM,Carolina Panthers,Minnesota Vikings,,Charlotte,NC
football,pro,NFL,2023-10-01,Sunday,1:00PM,Chicago Bears,Denver Broncos,,Chicago,IL
football,pro,NFL,2023-10-01,Sunday,1:00PM,Tennessee Titans,Cincinnati Bengals,,Nashville,TN
football,pro,NFL,2023-10-01,Sunday,1:00PM,Cleveland Browns,Baltimore Ravens,,Cleveland,OH
football,pro,NFL,2023-10-01,Sunday,1:00PM,Indianapolis Colts,Los Angeles Rams,,Indianapolis,IN
football,pro,NFL,2023-10-01,Sunday,1:00PM,Houston Texans,Pittsburgh Steelers,,Houston,TX
football,pro,NFL,2023-10-01,Sunday,1:00PM,New Orleans Saints,Tampa Bay Buccaneers,,New Orleans,LA
football,pro,NFL,2023-10-01,Sunday,1:00PM,Philadelphia Eagles,Washington Commanders,,Philadelphia,PA
football,pro,NFL,2023-10-01,Sunday,4:05PM,Los Angeles Chargers,Las Vegas Raiders,,Inglewood,CA
football,pro,NFL,2023-10-01,Sunday,4:25PM,San Francisco 49ers,Arizona Cardinals,,Santa Clara,CA
football,pro,NFL,2023-10-01,Sunday,4:25PM,Dallas Cowboys,New England Patriots,,Arlington,TX
football,pro,NFL,2023-10-01,Sunday,8:20PM,New York Jets,Kansas City Chiefs,,East Rutherford,NJ
football,pro,NFL,2023-10-02,Monday,8:15PM,New York Giants,Seattle Seahawks,,East Rutherford,NJ
football,pro,NFL,2023-10-05,Thursday,8:15PM,Washington Commanders,Chicago Bears,,Landover,MD
football,pro,NFL,2023-10-08,Sunday,9:30AM,Buffalo Bills,Jacksonville Jaguars,,Orchard Park,NY
football,pro,NFL,2023-10-08,Sunday,1:00PM,Atlanta Falcons,Houston Texans,,Atlanta,GA
football,pro,NFL,2023-10-08,Sunday,1:00PM,Detroit Lions,Carolina Panthers,,Detroit,MI
football,pro,NFL,2023-10-08,Sunday,1:00PM,Indianapolis Colts,Tennessee Titans,,Indianapolis,IN
football,pro,NFL,2023-10-08,Sunday,1:00PM,Miami Dolphins,New York Giants,,Miami Gardens,FL
football,pro,NFL,2023-10-08,Sunday,1:00PM,New England Patriots,New Orleans Saints,,Foxborough,MA
football,pro,NFL,2023-10-08,Sunday,1:00PM,Pittsburgh Steelers,Baltimore Ravens,,Pittsburgh,PA
football,pro,NFL,2023-10-08,Sunday,4:05PM,Arizona Cardinals,Cincinnati Bengals,,Glendale,AZ
football,pro,NFL,2023-10-08,Sunday,4:05PM,Los Angeles Rams,Philadelphia Eagles,,Inglewood,CA
football,pro,NFL,2023-10-08,Sunday,4:25PM,Denver Broncos,New York Jets,,Denver,CO
football,pro,NFL,2023-10-08,Sunday,4:25PM,Minnesota Vikings,Kansas City Chiefs,,Minneapolis,MN
football,pro,NFL,2023-10-08,Sunday,8:20PM,San Francisco 49ers,Dallas Cowboys,,Santa Clara,CA
football,pro,NFL,2023-10-09,Monday,8:15PM,Las Vegas Raiders,Green Bay Packers,,Paradise,NV
football,pro,NFL,2023-10-12,Thursday,8:15PM,Kansas City Chiefs,Denver Broncos,,Kansas City,MO
football,pro,NFL,2023-10-15,Sunday,9:30AM,Tennessee Titans,Baltimore Ravens,,Nashville,TN
football,pro,NFL,2023-10-15,Sunday,1:00PM,Cleveland Browns,San Francisco 49ers,,Cleveland,OH
football,pro,NFL,2023-10-15,Sunday,1:00PM,Atlanta Falcons,Washington Commanders,,Atlanta,GA
football,pro,NFL,2023-10-15,Sunday,1:00PM,Miami Dolphins,Carolina Panthers,,Miami Gardens,FL
football,pro,NFL,2023-10-15,Sunday,1:00PM,Chicago Bears,Minnesota Vikings,,Chicago,IL
football,pro,NFL,2023-10-15,Sunday,1:00PM,Cincinnati Bengals,Seattle Seahawks,,Cincinnati,OH
football,pro,NFL,2023-10-15,Sunday,1:00PM,Jacksonville Jaguars,Indianapolis Colts,,Jacksonville,FL
football,pro,NFL,2023-10-15,Sunday,1:00PM,Houston Texans,New Orleans Saints,,Houston,TX
football,pro,NFL,2023-10-15,Sunday,4:05PM,Las Vegas Raiders,New England Patriots,,Paradise,NV
football,pro,NFL,2023-10-15,Sunday,4:25PM,Los Angeles Rams,Arizona Cardinals,,Inglewood,CA
football,pro,NFL,2023-10-15,Sunday,4:25PM,Tampa Bay Buccaneers,Detroit Lions,,Tampa,FL
football,pro,NFL,2023-10-15,Sunday,4:25PM,New York Jets,Philadelphia Eagles,,East Rutherford,NJ
football,pro,NFL,2023-10-15,Sunday,8:20PM,Buffalo Bills,New York Giants,,Orchard Park,NY
football,pro,NFL,2023-10-16,Monday,8:15PM,Los Angeles Chargers,Dallas Cowboys,,Inglewood,CA
football,pro,NFL,2023-10-19,Thursday,8:15PM,New Orleans Saints,Jacksonville Jaguars,,New Orleans,LA
football,pro,NFL,2023-10-22,Sunday,1:00PM,Indianapolis Colts,Cleveland Browns,,Indianapolis,IN
football,pro,NFL,2023-10-22,Sunday,1:00PM,Tampa Bay Buccaneers,Atlanta Falcons,,Tampa,FL
