sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
soccer,pro,mls,2024-03-02,Saturday,TBD,Vancouver,Charlotte,BC Place,,
soccer,pro,mls,2024-03-02,Saturday,2:00PM,Minnesota,Columbus,Allianz Field,,
soccer,pro,mls,2024-03-02,Saturday,2:00PM,Salt Lake,LAFC,America First Field,,
soccer,pro,mls,2024-03-02,Saturday,4:30PM,Miami,Orlando,DRV PNK Stadium,Miami,FL
soccer,pro,mls,2024-03-02,Saturday,8:30PM,Chicago,Cincinnati,Soldier Field,,
soccer,pro,mls,2024-03-02,Saturday,8:30PM,Dallas,Montréal,Toyota Stadium,Dallas,TX
soccer,pro,mls,2024-03-02,Saturday,8:30PM,Houston,New York,Shell Energy Stadium,Houston,TX
soccer,pro,mls,2024-03-02,Saturday,8:30PM,Kansas City,Philadelphia,Children's Mercy Park,,
soccer,pro,mls,2024-03-02,Saturday,8:30PM,St. Louis,NYC,CITYPARK,St. Louis,MO
soccer,pro,mls,2024-03-02,Saturday,9:30PM,Colorado,Nashville,Dick's Sporting Goods Park,,
soccer,pro,mls,2024-03-02,Saturday,10:30PM,Portland,D.C.,Providence Park,Portland,OR
soccer,pro,mls,2024-03-02,Saturday,10:30PM,San Jose,LA,PayPal Park,,
soccer,pro,mls,2024-03-02,Saturday,10:30PM,Seattle,Austin,Lumen Field,,
