sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
baseball,minors,Double-A,2024-05-18,Saturday,1:05 PM ET,Binghamton,Bowie,Mirabito Stadium,Binghamton,NY
baseball,minors,High-A,2024-05-18,Saturday,2:10 PM ET,Wisconsin,Beloit,Fox Cities Stadium,Appleton,WI
baseball,minors,Triple-A,2024-05-18,Saturday,3:07 PM ET,St. Paul,Omaha,CHS Field,St. Paul,MN
baseball,minors,Triple-A,2024-05-18,Saturday,4:05 PM ET,Worcester,Scranton/WB,Polar Park,Worcester,MA
baseball,minors,Single-A,2024-05-18,Saturday,5:00 PM ET,Down East,Carolina,Grainger Stadium,Kinston,NC
baseball,minors,High-A,2024-05-18,Saturday,5:05 PM ET,Hudson Valley,Jersey Shore,Heritage Financial Park,Wappingers Falls,NY
baseball,minors,Single-A,2024-05-18,Saturday,6:00 PM ET,Palm Beach,St. Lucie,Roger Dean Chevrolet Stadium,Jupiter,FL
baseball,minors,Double-A,2024-05-18,Saturday,6:00 PM ET,Harrisburg,Erie,FNB Field,Harrisburg,PA
baseball,minors,Single-A,2024-05-18,Saturday,6:00 PM ET,Lakeland,Fort Myers,Publix Field at Joker Marchant Stadium,Lakeland,FL
baseball,minors,Single-A,2024-05-18,Saturday,6:05 PM ET,Augusta,Salem,SRP Park,North Augusta,SC
baseball,minors,High-A,2024-05-18,Saturday,6:05 PM ET,Wilmington,Aberdeen,Frawley Stadium,Wilmington,DE
baseball,minors,Triple-A,2024-05-18,Saturday,6:05 PM ET,Charlotte,Durham,Truist Field,Charlotte,NC
baseball,minors,Single-A,2024-05-18,Saturday,6:05 PM ET,Myrtle Beach,Fredericksburg,Pelicans Ballpark,Myrtle Beach,SC
baseball,minors,High-A,2024-05-18,Saturday,6:05 PM ET,Asheville,Rome,McCormick Field,Asheville,NC
baseball,minors,Double-A,2024-05-18,Saturday,6:05 PM ET,Somerset,Portland,TD Bank Ballpark,Bridgewater,NJ
baseball,minors,Double-A,2024-05-18,Saturday,6:05 PM ET,Richmond,Reading,The Diamond,Richmond,VA
baseball,minors,Single-A,2024-05-18,Saturday,6:05 PM ET,Columbia,Charleston,Segra Park,Columbia,SC
