sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
basketball,pro,NBA,2024-10-25,Friday,,Cleveland Cavaliers,Detroit Pistons,Rocket Mortgage Fieldhouse,Cleveland,OH
basketball,pro,NBA,2024-10-25,Friday,,New York Knicks,Indiana Pacers,Madison Square Garden (IV),New York,NY
basketball,pro,NBA,2024-10-25,Friday,,Houston Rockets,Memphis Grizzlies,Toyota Center,Houston,TX
basketball,pro,NBA,2024-10-25,Friday,,Milwaukee Bucks,Chicago Bulls,Fiserv Forum,Milwaukee,WI
basketball,pro,NBA,2024-10-25,Friday,,Utah Jazz,Golden State Warriors,Delta Center,Salt Lake City,UT
basketball,pro,NBA,2024-10-25,Friday,,Los Angeles Lakers,Phoenix Suns,Crypto.com Arena,Los Angeles,CA
basketball,pro,NBA,2024-10-25,Friday,,Portland Trail Blazers,New Orleans Pelicans,Moda Center,Portland,OR
basketball,pro,NBA,2024-10-26,Saturday,,Denver Nuggets,Los Angeles Clippers,Ball Arena,Denver,CO
basketball,pro,NBA,2024-10-26,Saturday,,Washington Wizards,Cleveland Cavaliers,Capital One Arena,Washington,DC
basketball,pro,NBA,2024-10-26,Saturday,,Detroit Pistons,Boston Celtics,Little Caesars Arena,Detroit,MI
basketball,pro,NBA,2024-10-26,Saturday,,Charlotte Hornets,Miami Heat,Spectrum Center,Charlotte,NC
basketball,pro,NBA,2024-10-26,Saturday,,Memphis Grizzlies,Orlando Magic,FedEx Forum,Memphis,TN
basketball,pro,NBA,2024-10-26,Saturday,,Minnesota Timberwolves,Toronto Raptors,Target Center,Minneapolis,MN
basketball,pro,NBA,2024-10-26,Saturday,,Chicago Bulls,Oklahoma City Thunder,United Center,Chicago,IL
basketball,pro,NBA,2024-10-26,Saturday,,San Antonio Spurs,Houston Rockets,Frost Bank Center,San Antonio,TX
basketball,pro,NBA,2024-10-26,Saturday,,Phoenix Suns,Dallas Mavericks,Footprint Center,Phoenix,AZ
basketball,pro,NBA,2024-10-26,Saturday,,Los Angeles Lakers,Sacramento Kings,Crypto.com Arena,Los Angeles,CA
basketball,pro,NBA,2024-10-27,Sunday,,Indiana Pacers,Philadelphia 76ers,Gainbridge Fieldhouse,Indianapolis,IN
basketball,pro,NBA,2024-10-27,Sunday,,Portland Trail Blazers,New Orleans Pelicans,Moda Center,Portland,OR
basketball,pro,NBA,2024-10-27,Sunday,,Brooklyn Nets,Milwaukee Bucks,Barclays Center,Brooklyn,NY
basketball,pro,NBA,2024-10-27,Sunday,,Oklahoma City Thunder,Atlanta Hawks,Paycom Center,Oklahoma City,OK
basketball,pro,NBA,2024-10-27,Sunday,,Golden State Warriors,Los Angeles Clippers,Chase Center,San Francisco,CA
basketball,pro,NBA,2024-10-28,Monday,,Orlando Magic,Indiana Pacers,Kia Center,Orlando,FL
basketball,pro,NBA,2024-10-28,Monday,,Atlanta Hawks,Washington Wizards,State Farm Arena,Atlanta,GA
basketball,pro,NBA,2024-10-28,Monday,,Boston Celtics,Milwaukee Bucks,TD Garden,Boston,MA
basketball,pro,NBA,2024-10-28,Monday,,Toronto Raptors,Denver Nuggets,Scotiabank Arena,Toronto,ON
basketball,pro,NBA,2024-10-28,Monday,,Miami Heat,Detroit Pistons,Kaseya Center,Miami,FL
basketball,pro,NBA,2024-10-28,Monday,,New York Knicks,Cleveland Cavaliers,Madison Square Garden (IV),New York,NY
basketball,pro,NBA,2024-10-28,Monday,,San Antonio Spurs,Houston Rockets,Frost Bank Center,San Antonio,TX
basketball,pro,NBA,2024-10-28,Monday,,Memphis Grizzlies,Chicago Bulls,FedEx Forum,Memphis,TN
basketball,pro,NBA,2024-10-28,Monday,,Dallas Mavericks,Utah Jazz,American Airlines Center,Dallas,TX
basketball,pro,NBA,2024-10-28,Monday,,Sacramento Kings,Portland Trail Blazers,Golden 1 Center,Sacramento,CA
basketball,pro,NBA,2024-10-28,Monday,,Phoenix Suns,Los Angeles Lakers,Footprint Center,Phoenix,AZ
basketball,pro,NBA,2024-10-29,Tuesday,,Brooklyn Nets,Denver Nuggets,Barclays Center,Brooklyn,NY
basketball,pro,NBA,2024-10-29,Tuesday,,Minnesota Timberwolves,Dallas Mavericks,Target Center,Minneapolis,MN
basketball,pro,NBA,2024-10-29,Tuesday,,Utah Jazz,Sacramento Kings,Delta Center,Salt Lake City,UT
basketball,pro,NBA,2024-10-29,Tuesday,,Golden State Warriors,New Orleans Pelicans,Chase Center,San Francisco,CA
basketball,pro,NBA,2024-10-30,Wednesday,,Philadelphia 76ers,Detroit Pistons,Wells Fargo Center,Philadelphia,PA
basketball,pro,NBA,2024-10-30,Wednesday,,Washington Wizards,Atlanta Hawks,Capital One Arena,Washington,DC
basketball,pro,NBA,2024-10-30,Wednesday,,Indiana Pacers,Boston Celtics,Gainbridge Fieldhouse,Indianapolis,IN
basketball,pro,NBA,2024-10-30,Wednesday,,Cleveland Cavaliers,Los Angeles Lakers,Rocket Mortgage Fieldhouse,Cleveland,OH
basketball,pro,NBA,2024-10-30,Wednesday,,Charlotte Hornets,Toronto Raptors,Spectrum Center,Charlotte,NC
basketball,pro,NBA,2024-10-30,Wednesday,,Miami Heat,New York Knicks,Kaseya Center,Miami,FL
basketball,pro,NBA,2024-10-30,Wednesday,,Chicago Bulls,Orlando Magic,United Center,Chicago,IL
basketball,pro,NBA,2024-10-30,Wednesday,,Memphis Grizzlies,Brooklyn Nets,FedEx Forum,Memphis,TN
basketball,pro,NBA,2024-10-30,Wednesday,,Oklahoma City Thunder,San Antonio Spurs,Paycom Center,Oklahoma City,OK
basketball,pro,NBA,2024-10-30,Wednesday,,Golden State Warriors,New Orleans Pelicans,Chase Center,San Francisco,CA
basketball,pro,NBA,2024-10-30,Wednesday,,Los Angeles Clippers,Portland Trail Blazers,Intuit Dome,Los Angeles,CA
basketball,pro,NBA,2024-10-31,Thursday,,Memphis Grizzlies,Milwaukee Bucks,FedEx Forum,Memphis,TN
basketball,pro,NBA,2024-10-31,Thursday,,Dallas Mavericks,Houston Rockets,American Airlines Center,Dallas,TX
basketball,pro,NBA,2024-10-31,Thursday,,Utah Jazz,San Antonio Spurs,Delta Center,Salt Lake City,UT
basketball,pro,NBA,2024-10-31,Thursday,,Los Angeles Clippers,Phoenix Suns,Intuit Dome,Los Angeles,CA
basketball,pro,NBA,2024-11-01,Friday,,Charlotte Hornets,Boston Celtics,Spectrum Center,Charlotte,NC
basketball,pro,NBA,2024-11-01,Friday,,Cleveland Cavaliers,Orlando Magic,Rocket Mortgage Fieldhouse,Cleveland,OH
basketball,pro,NBA,2024-11-01,Friday,,Detroit Pistons,New York Knicks,Little Caesars Arena,Detroit,MI
basketball,pro,NBA,2024-11-01,Friday,,Atlanta Hawks,Sacramento Kings,State Farm Arena,Atlanta,GA
basketball,pro,NBA,2024-11-01,Friday,,Brooklyn Nets,Chicago Bulls,Barclays Center,Brooklyn,NY
basketball,pro,NBA,2024-11-01,Friday,,Toronto Raptors,Los Angeles Lakers,Scotiabank Arena,Toronto,ON
basketball,pro,NBA,2024-11-01,Friday,,New Orleans Pelicans,Indiana Pacers,Smoothie King Center,New Orleans,LA
basketball,pro,NBA,2024-11-01,Friday,,Minnesota Timberwolves,Denver Nuggets,Target Center,Minneapolis,MN
basketball,pro,NBA,2024-11-01,Friday,,Portland Trail Blazers,Oklahoma City Thunder,Moda Center,Portland,OR
basketball,pro,NBA,2024-11-02,Saturday,,Charlotte Hornets,Boston Celtics,Spectrum Center,Charlotte,NC
basketball,pro,NBA,2024-11-02,Saturday,,Philadelphia 76ers,Memphis Grizzlies,Wells Fargo Center,Philadelphia,PA
basketball,pro,NBA,2024-11-02,Saturday,,Toronto Raptors,Sacramento Kings,Scotiabank Arena,Toronto,ON
basketball,pro,NBA,2024-11-02,Saturday,,Houston Rockets,Golden State Warriors,Toyota Center,Houston,TX
basketball,pro,NBA,2024-11-02,Saturday,,Milwaukee Bucks,Cleveland Cavaliers,Fiserv Forum,Milwaukee,WI
basketball,pro,NBA,2024-11-02,Saturday,,San Antonio Spurs,Minnesota Timberwolves,Frost Bank Center,San Antonio,TX
basketball,pro,NBA,2024-11-02,Saturday,,Washington Wizards,Miami Heat,Mexico City Arena,Washington,DC
basketball,pro,NBA,2024-11-02,Saturday,,Denver Nuggets,Utah Jazz,Ball Arena,Denver,CO
basketball,pro,NBA,2024-11-02,Saturday,,Phoenix Suns,Portland Trail Blazers,Footprint Center,Phoenix,AZ
basketball,pro,NBA,2024-11-02,Saturday,,Los Angeles Clippers,Oklahoma City Thunder,Intuit Dome,Los Angeles,CA
basketball,pro,NBA,2024-11-03,Sunday,,Brooklyn Nets,Detroit Pistons,Barclays Center,Brooklyn,NY
basketball,pro,NBA,2024-11-03,Sunday,,New Orleans Pelicans,Atlanta Hawks,Smoothie King Center,New Orleans,LA
basketball,pro,NBA,2024-11-03,Sunday,,Dallas Mavericks,Orlando Magic,American Airlines Center,Dallas,TX
basketball,pro,NBA,2024-11-04,Monday,,Cleveland Cavaliers,Milwaukee Bucks,Rocket Mortgage Fieldhouse,Cleveland,OH
basketball,pro,NBA,2024-11-04,Monday,,Washington Wizards,Golden State Warriors,Capital One Arena,Washington,DC
basketball,pro,NBA,2024-11-04,Monday,,Detroit Pistons,Los Angeles Lakers,Little Caesars Arena,Detroit,MI
basketball,pro,NBA,2024-11-04,Monday,,Atlanta Hawks,Boston Celtics,State Farm Arena,Atlanta,GA
basketball,pro,NBA,2024-11-04,Monday,,Brooklyn Nets,Memphis Grizzlies,Barclays Center,Brooklyn,NY
basketball,pro,NBA,2024-11-04,Monday,,Miami Heat,Sacramento Kings,Kaseya Center,Miami,FL
basketball,pro,NBA,2024-11-04,Monday,,Chicago Bulls,Utah Jazz,United Center,Chicago,IL
basketball,pro,NBA,2024-11-04,Monday,,Houston Rockets,New York Knicks,Toyota Center,Houston,TX
basketball,pro,NBA,2024-11-04,Monday,,Minnesota Timberwolves,Charlotte Hornets,Target Center,Minneapolis,MN
basketball,pro,NBA,2024-11-04,Monday,,Oklahoma City Thunder,Orlando Magic,Paycom Center,Oklahoma City,OK
basketball,pro,NBA,2024-11-04,Monday,,New Orleans Pelicans,Portland Trail Blazers,Smoothie King Center,New Orleans,LA
basketball,pro,NBA,2024-11-04,Monday,,Dallas Mavericks,Indiana Pacers,American Airlines Center,Dallas,TX
basketball,pro,NBA,2024-11-04,Monday,,Denver Nuggets,Toronto Raptors,Ball Arena,Denver,CO
basketball,pro,NBA,2024-11-04,Monday,,Phoenix Suns,Philadelphia 76ers,Footprint Center,Phoenix,AZ
basketball,pro,NBA,2024-11-04,Monday,,Los Angeles Clippers,San Antonio Spurs,Intuit Dome,Los Angeles,CA
basketball,pro,NBA,2024-11-06,Wednesday,,Charlotte Hornets,Detroit Pistons,Spectrum Center,Charlotte,NC
basketball,pro,NBA,2024-11-06,Wednesday,,Indiana Pacers,Orlando Magic,Gainbridge Fieldhouse,Indianapolis,IN
basketball,pro,NBA,2024-11-06,Wednesday,,Atlanta Hawks,New York Knicks,State Farm Arena,Atlanta,GA
basketball,pro,NBA,2024-11-06,Wednesday,,Boston Celtics,Golden State Warriors,TD Garden,Boston,MA
basketball,pro,NBA,2024-11-06,Wednesday,,Houston Rockets,San Antonio Spurs,Toyota Center,Houston,TX
basketball,pro,NBA,2024-11-06,Wednesday,,Memphis Grizzlies,Los Angeles Lakers,FedEx Forum,Memphis,TN
basketball,pro,NBA,2024-11-06,Wednesday,,New Orleans Pelicans,Cleveland Cavaliers,Smoothie King Center,New Orleans,LA
basketball,pro,NBA,2024-11-06,Wednesday,,Dallas Mavericks,Chicago Bulls,American Airlines Center,Dallas,TX
basketball,pro,NBA,2024-11-06,Wednesday,,Denver Nuggets,Oklahoma City Thunder,Ball Arena,Denver,CO
basketball,pro,NBA,2024-11-06,Wednesday,,Phoenix Suns,Miami Heat,Footprint Center,Phoenix,AZ
basketball,pro,NBA,2024-11-06,Wednesday,,Los Angeles Clippers,Philadelphia 76ers,Intuit Dome,Los Angeles,CA
basketball,pro,NBA,2024-11-06,Wednesday,,Sacramento Kings,Toronto Raptors,Golden 1 Center,Sacramento,CA
basketball,pro,NBA,2024-11-07,Thursday,,Chicago Bulls,Minnesota Timberwolves,United Center,Chicago,IL
basketball,pro,NBA,2024-11-07,Thursday,,Milwaukee Bucks,Utah Jazz,Fiserv Forum,Milwaukee,WI
basketball,pro,NBA,2024-11-07,Thursday,,San Antonio Spurs,Portland Trail Blazers,Frost Bank Center,San Antonio,TX
basketball,pro,NBA,2024-11-08,Friday,,Charlotte Hornets,Indiana Pacers,Spectrum Center,Charlotte,NC
basketball,pro,NBA,2024-11-08,Friday,,Detroit Pistons,Atlanta Hawks,Little Caesars Arena,Detroit,MI
basketball,pro,NBA,2024-11-08,Friday,,Orlando Magic,New Orleans Pelicans,Kia Center,Orlando,FL
basketball,pro,NBA,2024-11-08,Friday,,Boston Celtics,Brooklyn Nets,TD Garden,Boston,MA
basketball,pro,NBA,2024-11-08,Friday,,Cleveland Cavaliers,Golden State Warriors,Rocket Mortgage Fieldhouse,Cleveland,OH
basketball,pro,NBA,2024-11-08,Friday,,Dallas Mavericks,Phoenix Suns,American Airlines Center,Dallas,TX
basketball,pro,NBA,2024-11-08,Friday,,New York Knicks,Milwaukee Bucks,Madison Square Garden (IV),New York,NY
basketball,pro,NBA,2024-11-08,Friday,,Memphis Grizzlies,Washington Wizards,FedEx Forum,Memphis,TN
basketball,pro,NBA,2024-11-08,Friday,,Oklahoma City Thunder,Houston Rockets,Paycom Center,Oklahoma City,OK
basketball,pro,NBA,2024-11-08,Friday,,Denver Nuggets,Miami Heat,Ball Arena,Denver,CO
basketball,pro,NBA,2024-11-08,Friday,,Minnesota Timberwolves,Portland Trail Blazers,Target Center,Minneapolis,MN
basketball,pro,NBA,2024-11-08,Friday,,Los Angeles Lakers,Philadelphia 76ers,Crypto.com Arena,Los Angeles,CA
basketball,pro,NBA,2024-11-08,Friday,,Sacramento Kings,Los Angeles Clippers,Golden 1 Center,Sacramento,CA
basketball,pro,NBA,2024-11-09,Saturday,,San Antonio Spurs,Utah Jazz,Frost Bank Center,San Antonio,TX
basketball,pro,NBA,2024-11-09,Saturday,,Atlanta Hawks,Chicago Bulls,State Farm Arena,Atlanta,GA
basketball,pro,NBA,2024-11-09,Saturday,,Cleveland Cavaliers,Brooklyn Nets,Rocket Mortgage Fieldhouse,Cleveland,OH
basketball,pro,NBA,2024-11-09,Saturday,,Los Angeles Clippers,Toronto Raptors,Intuit Dome,Los Angeles,CA
basketball,pro,NBA,2024-11-10,Sunday,,Detroit Pistons,Houston Rockets,Little Caesars Arena,Detroit,MI
basketball,pro,NBA,2024-11-10,Sunday,,Milwaukee Bucks,Boston Celtics,Fiserv Forum,Milwaukee,WI
basketball,pro,NBA,2024-11-10,Sunday,,Indiana Pacers,New York Knicks,Gainbridge Fieldhouse,Indianapolis,IN
basketball,pro,NBA,2024-11-10,Sunday,,Orlando Magic,Washington Wizards,Kia Center,Orlando,FL
basketball,pro,NBA,2024-11-10,Sunday,,Minnesota Timberwolves,Miami Heat,Target Center,Minneapolis,MN
basketball,pro,NBA,2024-11-10,Sunday,,Oklahoma City Thunder,Golden State Warriors,Paycom Center,Oklahoma City,OK
basketball,pro,NBA,2024-11-10,Sunday,,Philadelphia 76ers,Charlotte Hornets,Wells Fargo Center,Philadelphia,PA
basketball,pro,NBA,2024-11-10,Sunday,,Denver Nuggets,Dallas Mavericks,Ball Arena,Denver,CO
basketball,pro,NBA,2024-11-10,Sunday,,Phoenix Suns,Sacramento Kings,Footprint Center,Phoenix,AZ
basketball,pro,NBA,2024-11-10,Sunday,,Portland Trail Blazers,Memphis Grizzlies,Moda Center,Portland,OR
basketball,pro,NBA,2024-11-10,Sunday,,Los Angeles Lakers,Toronto Raptors,Crypto.com Arena,Los Angeles,CA
basketball,pro,NBA,2024-11-11,Monday,,Chicago Bulls,Cleveland Cavaliers,United Center,Chicago,IL
basketball,pro,NBA,2024-11-11,Monday,,Houston Rockets,Washington Wizards,Toyota Center,Houston,TX
basketball,pro,NBA,2024-11-11,Monday,,New Orleans Pelicans,Brooklyn Nets,Smoothie King Center,New Orleans,LA
basketball,pro,NBA,2024-11-11,Monday,,Oklahoma City Thunder,Los Angeles Clippers,Paycom Center,Oklahoma City,OK
basketball,pro,NBA,2024-11-11,Monday,,San Antonio Spurs,Sacramento Kings,Frost Bank Center,San Antonio,TX
basketball,pro,NBA,2024-11-12,Tuesday,,Boston Celtics,Atlanta Hawks,TD Garden,Boston,MA
basketball,pro,NBA,2024-11-12,Tuesday,,Detroit Pistons,Miami Heat,Little Caesars Arena,Detroit,MI
basketball,pro,NBA,2024-11-12,Tuesday,,Orlando Magic,Charlotte Hornets,Kia Center,Orlando,FL
basketball,pro,NBA,2024-11-12,Tuesday,,Philadelphia 76ers,New York Knicks,Wells Fargo Center,Philadelphia,PA
basketball,pro,NBA,2024-11-12,Tuesday,,Milwaukee Bucks,Toronto Raptors,Fiserv Forum,Milwaukee,WI
basketball,pro,NBA,2024-11-12,Tuesday,,Utah Jazz,Phoenix Suns,Delta Center,Salt Lake City,UT
basketball,pro,NBA,2024-11-12,Tuesday,,Golden State Warriors,Dallas Mavericks,Chase Center,San Francisco,CA
basketball,pro,NBA,2024-11-12,Tuesday,,Portland Trail Blazers,Minnesota Timberwolves,Moda Center,Portland,OR
basketball,pro,NBA,2024-11-13,Wednesday,,Orlando Magic,Indiana Pacers,Kia Center,Orlando,FL
basketball,pro,NBA,2024-11-13,Wednesday,,Brooklyn Nets,Boston Celtics,Barclays Center,Brooklyn,NY
basketball,pro,NBA,2024-11-13,Wednesday,,New York Knicks,Chicago Bulls,Madison Square Garden (IV),New York,NY
basketball,pro,NBA,2024-11-13,Wednesday,,Oklahoma City Thunder,New Orleans Pelicans,Paycom Center,Oklahoma City,OK
basketball,pro,NBA,2024-11-13,Wednesday,,Philadelphia 76ers,Cleveland Cavaliers,Wells Fargo Center,Philadelphia,PA
basketball,pro,NBA,2024-11-13,Wednesday,,Houston Rockets,Los Angeles Clippers,Toyota Center,Houston,TX
basketball,pro,NBA,2024-11-13,Wednesday,,Milwaukee Bucks,Detroit Pistons,Fiserv Forum,Milwaukee,WI
basketball,pro,NBA,2024-11-13,Wednesday,,San Antonio Spurs,Washington Wizards,Frost Bank Center,San Antonio,TX
basketball,pro,NBA,2024-11-13,Wednesday,,Los Angeles Lakers,Memphis Grizzlies,Crypto.com Arena,Los Angeles,CA
basketball,pro,NBA,2024-11-13,Wednesday,,Portland Trail Blazers,Minnesota Timberwolves,Moda Center,Portland,OR
basketball,pro,NBA,2024-11-13,Wednesday,,Sacramento Kings,Phoenix Suns,Golden 1 Center,Sacramento,CA
basketball,pro,NBA,2024-11-14,Thursday,,Utah Jazz,Dallas Mavericks,Delta Center,Salt Lake City,UT
basketball,pro,NBA,2024-11-15,Friday,,Indiana Pacers,Miami Heat,Gainbridge Fieldhouse,Indianapolis,IN
basketball,pro,NBA,2024-11-15,Friday,,Orlando Magic,Philadelphia 76ers,Kia Center,Orlando,FL
basketball,pro,NBA,2024-11-15,Friday,,Toronto Raptors,Detroit Pistons,Scotiabank Arena,Toronto,ON
basketball,pro,NBA,2024-11-15,Friday,,Atlanta Hawks,Washington Wizards,State Farm Arena,Atlanta,GA
basketball,pro,NBA,2024-11-15,Friday,,Cleveland Cavaliers,Chicago Bulls,Rocket Mortgage Fieldhouse,Cleveland,OH
basketball,pro,NBA,2024-11-15,Friday,,New York Knicks,Brooklyn Nets,Madison Square Garden (IV),New York,NY
basketball,pro,NBA,2024-11-15,Friday,,San Antonio Spurs,Los Angeles Lakers,Frost Bank Center,San Antonio,TX
basketball,pro,NBA,2024-11-15,Friday,,Houston Rockets,Los Angeles Clippers,Toyota Center,Houston,TX
basketball,pro,NBA,2024-11-15,Friday,,New Orleans Pelicans,Denver Nuggets,Smoothie King Center,New Orleans,LA
basketball,pro,NBA,2024-11-15,Friday,,Oklahoma City Thunder,Phoenix Suns,Paycom Center,Oklahoma City,OK
basketball,pro,NBA,2024-11-15,Friday,,Golden State Warriors,Memphis Grizzlies,Chase Center,San Francisco,CA
basketball,pro,NBA,2024-11-15,Friday,,Sacramento Kings,Minnesota Timberwolves,Golden 1 Center,Sacramento,CA
basketball,pro,NBA,2024-11-16,Saturday,,Charlotte Hornets,Milwaukee Bucks,Spectrum Center,Charlotte,NC
basketball,pro,NBA,2024-11-16,Saturday,,Boston Celtics,Toronto Raptors,TD Garden,Boston,MA
basketball,pro,NBA,2024-11-16,Saturday,,New Orleans Pelicans,Los Angeles Lakers,Smoothie King Center,New Orleans,LA
basketball,pro,NBA,2024-11-16,Saturday,,Dallas Mavericks,San Antonio Spurs,American Airlines Center,Dallas,TX
basketball,pro,NBA,2024-11-16,Saturday,,Sacramento Kings,Utah Jazz,Golden 1 Center,Sacramento,CA
basketball,pro,NBA,2024-11-17,Sunday,,Minnesota Timberwolves,Phoenix Suns,Target Center,Minneapolis,MN
basketball,pro,NBA,2024-11-17,Sunday,,Indiana Pacers,Miami Heat,Gainbridge Fieldhouse,Indianapolis,IN
basketball,pro,NBA,2024-11-17,Sunday,,Cleveland Cavaliers,Charlotte Hornets,Rocket Mortgage Fieldhouse,Cleveland,OH
basketball,pro,NBA,2024-11-17,Sunday,,Memphis Grizzlies,Denver Nuggets,FedEx Forum,Memphis,TN
basketball,pro,NBA,2024-11-17,Sunday,,Portland Trail Blazers,Atlanta Hawks,Moda Center,Portland,OR
basketball,pro,NBA,2024-11-17,Sunday,,Washington Wizards,Detroit Pistons,Capital One Arena,Washington,DC
basketball,pro,NBA,2024-11-17,Sunday,,Chicago Bulls,Houston Rockets,United Center,Chicago,IL
basketball,pro,NBA,2024-11-17,Sunday,,New York Knicks,Brooklyn Nets,Madison Square Garden (IV),New York,NY
basketball,pro,NBA,2024-11-17,Sunday,,Oklahoma City Thunder,Dallas Mavericks,Paycom Center,Oklahoma City,OK
basketball,pro,NBA,2024-11-17,Sunday,,Los Angeles Clippers,Utah Jazz,Intuit Dome,Los Angeles,CA
basketball,pro,NBA,2024-11-18,Monday,,Detroit Pistons,Chicago Bulls,Little Caesars Arena,Detroit,MI
basketball,pro,NBA,2024-11-18,Monday,,Miami Heat,Philadelphia 76ers,Kaseya Center,Miami,FL
basketball,pro,NBA,2024-11-18,Monday,,New York Knicks,Washington Wizards,Madison Square Garden (IV),New York,NY
basketball,pro,NBA,2024-11-18,Monday,,Toronto Raptors,Indiana Pacers,Scotiabank Arena,Toronto,ON
basketball,pro,NBA,2024-11-18,Monday,,Milwaukee Bucks,Houston Rockets,Fiserv Forum,Milwaukee,WI
basketball,pro,NBA,2024-11-18,Monday,,Phoenix Suns,Orlando Magic,Footprint Center,Phoenix,AZ
basketball,pro,NBA,2024-11-18,Monday,,Sacramento Kings,Atlanta Hawks,Golden 1 Center,Sacramento,CA
basketball,pro,NBA,2024-11-18,Monday,,Los Angeles Clippers,Golden State Warriors,Intuit Dome,Los Angeles,CA
basketball,pro,NBA,2024-11-19,Tuesday,,Boston Celtics,Cleveland Cavaliers,TD Garden,Boston,MA
basketball,pro,NBA,2024-11-19,Tuesday,,Brooklyn Nets,Charlotte Hornets,Barclays Center,Brooklyn,NY
basketball,pro,NBA,2024-11-19,Tuesday,,Memphis Grizzlies,Denver Nuggets,FedEx Forum,Memphis,TN
basketball,pro,NBA,2024-11-19,Tuesday,,Dallas Mavericks,New Orleans Pelicans,American Airlines Center,Dallas,TX
basketball,pro,NBA,2024-11-19,Tuesday,,San Antonio Spurs,Oklahoma City Thunder,Frost Bank Center,San Antonio,TX
basketball,pro,NBA,2024-11-19,Tuesday,,Los Angeles Lakers,Utah Jazz,Crypto.com Arena,Los Angeles,CA
basketball,pro,NBA,2024-11-20,Wednesday,,Cleveland Cavaliers,New Orleans Pelicans,Rocket Mortgage Fieldhouse,Cleveland,OH
basketball,pro,NBA,2024-11-20,Wednesday,,Milwaukee Bucks,Chicago Bulls,Fiserv Forum,Milwaukee,WI
basketball,pro,NBA,2024-11-20,Wednesday,,Houston Rockets,Indiana Pacers,Toyota Center,Houston,TX
basketball,pro,NBA,2024-11-20,Wednesday,,Memphis Grizzlies,Philadelphia 76ers,FedEx Forum,Memphis,TN
basketball,pro,NBA,2024-11-20,Wednesday,,Oklahoma City Thunder,Portland Trail Blazers,Paycom Center,Oklahoma City,OK
basketball,pro,NBA,2024-11-20,Wednesday,,Golden State Warriors,Atlanta Hawks,Chase Center,San Francisco,CA
basketball,pro,NBA,2024-11-20,Wednesday,,Phoenix Suns,New York Knicks,Footprint Center,Phoenix,AZ
basketball,pro,NBA,2024-11-20,Wednesday,,Los Angeles Clippers,Orlando Magic,Intuit Dome,Los Angeles,CA
basketball,pro,NBA,2024-11-21,Thursday,,Charlotte Hornets,Detroit Pistons,Spectrum Center,Charlotte,NC
basketball,pro,NBA,2024-11-21,Thursday,,Toronto Raptors,Minnesota Timberwolves,Scotiabank Arena,Toronto,ON
basketball,pro,NBA,2024-11-21,Thursday,,San Antonio Spurs,Utah Jazz,Frost Bank Center,San Antonio,TX
basketball,pro,NBA,2024-11-21,Thursday,,Los Angeles Lakers,Orlando Magic,Crypto.com Arena,Los Angeles,CA
basketball,pro,NBA,2024-11-22,Friday,,Philadelphia 76ers,Brooklyn Nets,Wells Fargo Center,Philadelphia,PA
