sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
soccer,pro,mls,2024-07-20,Saturday,TBD,Vancouver,Houston,BC Place,,
soccer,pro,mls,2024-07-20,Saturday,7:30PM,Atlanta,Columbus,Mercedes-Benz Stadium,,
soccer,pro,mls,2024-07-20,Saturday,7:30PM,Miami,Chicago,DRV PNK Stadium,Miami,FL
soccer,pro,mls,2024-07-20,Saturday,7:30PM,Montréal,Toronto,Stade Saputo,,
soccer,pro,mls,2024-07-20,Saturday,7:30PM,New England,Dallas,Gillette Stadium,,
soccer,pro,mls,2024-07-20,Saturday,7:30PM,New York,Cincinnati,Red Bull Arena,,
soccer,pro,mls,2024-07-20,Saturday,7:30PM,Orlando,NYC,Exploria Stadium,Orlando,FL
soccer,pro,mls,2024-07-20,Saturday,7:30PM,Philadelphia,Nashville,Subaru Park,Philadelphia,PA
soccer,pro,mls,2024-07-20,Saturday,8:30PM,Austin,Charlotte,Q2 Stadium,Austin,TX
soccer,pro,mls,2024-07-20,Saturday,8:30PM,Kansas City,St. Louis,Children's Mercy Park,,
soccer,pro,mls,2024-07-20,Saturday,8:30PM,Minnesota,San Jose,Allianz Field,,
soccer,pro,mls,2024-07-20,Saturday,9:30PM,Colorado,Salt Lake,Dick's Sporting Goods Park,,
soccer,pro,mls,2024-07-20,Saturday,10:30PM,LA,Portland,Dignity Health Sports Park,Los Angeles,CA
soccer,pro,mls,2024-07-20,Saturday,10:30PM,Seattle,LAFC,Lumen Field,,
