sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
baseball,minors,Double-A,2024-08-30,Friday,6:00 PM ET,Altoona,New Hampshire,Peoples Natural Gas Field,Altoona,PA
baseball,minors,Double-A,2024-08-30,Friday,6:05 PM ET,Erie,Richmond,UPMC Park,Erie,PA
baseball,minors,Single-A,2024-08-30,Friday,6:10 PM ET,St. Lucie,Jupiter,Clover Park,Port St. Lucie,FL
baseball,minors,Single-A,2024-08-30,Friday,6:30 PM ET,Palm Beach,Daytona,Roger Dean Chevrolet Stadium,Jupiter,FL
baseball,minors,Single-A,2024-08-30,Friday,6:30 PM ET,Lynchburg,Carolina,Bank of the James Stadium,Lynchburg,VA
baseball,minors,Single-A,2024-08-30,Friday,6:30 PM ET,Dunedin,Lakeland,TD Ballpark,Dunedin,FL
baseball,minors,Single-A,2024-08-30,Friday,6:30 PM ET,Bradenton,Tampa,LECOM Park,Bradenton,FL
baseball,minors,Triple-A,2024-08-30,Friday,6:35 PM ET,Durham,Buffalo,Durham Bulls Athletic Park,Durham,NC
baseball,minors,High-A,2024-08-30,Friday,6:35 PM ET,Wilmington,Aberdeen,Frawley Stadium,Wilmington,DE
baseball,minors,Triple-A,2024-08-30,Friday,6:35 PM ET,Scranton/WB,Rochester,PNC Field,Moosic,PA
baseball,minors,High-A,2024-08-30,Friday,6:35 PM ET,Asheville,Hickory,McCormick Field,Asheville,NC
baseball,minors,Double-A,2024-08-30,Friday,6:35 PM ET,Somerset,Reading,TD Bank Ballpark,Bridgewater,NJ
baseball,minors,Triple-A,2024-08-30,Friday,6:45 PM ET,Worcester,Toledo,Polar Park,Worcester,MA
baseball,minors,High-A,2024-08-30,Friday,7:00 PM ET,Rome,Greensboro,AdventHealth Stadium,Rome,GA
baseball,minors,Single-A,2024-08-30,Friday,7:00 PM ET,Kannapolis,Fredericksburg,Atrium Health Ballpark,Kannapolis,NC
baseball,minors,High-A,2024-08-30,Friday,7:00 PM ET,Lake County,Cedar Rapids,Classic Auto Group Park,Eastlake,OH
baseball,minors,Double-A,2024-08-30,Friday,7:00 PM ET,Harrisburg,Portland,FNB Field,Harrisburg,PA
baseball,minors,High-A,2024-08-30,Friday,7:00 PM ET,Winston-Salem,Brooklyn,Truist Stadium,Winston-Salem,NC
baseball,minors,Triple-A,2024-08-30,Friday,7:04 PM ET,Charlotte,Nashville,Truist Field,Charlotte,NC
baseball,minors,Double-A,2024-08-30,Friday,7:05 PM ET,Akron,Bowie,Canal Park,Akron,OH
baseball,minors,Triple-A,2024-08-30,Friday,7:05 PM ET,Gwinnett,Columbus,Coolray Field,Lawrenceville,GA
baseball,minors,Triple-A,2024-08-30,Friday,7:05 PM ET,Indianapolis,Louisville,Victory Field,Indianapolis,IN
baseball,minors,Single-A,2024-08-30,Friday,7:05 PM ET,Myrtle Beach,Down East,Pelicans Ballpark,Myrtle Beach,SC
baseball,minors,High-A,2024-08-30,Friday,7:05 PM ET,Jersey Shore,Hudson Valley,ShoreTown Ballpark,Lakewood,NJ
baseball,minors,Single-A,2024-08-30,Friday,7:05 PM ET,Delmarva,Salem,Arthur W. Perdue Stadium,Salisbury,MD
baseball,minors,High-A,2024-08-30,Friday,7:05 PM ET,South Bend,Great Lakes,Four Winds Field,South Bend,IN
baseball,minors,Single-A,2024-08-30,Friday,7:05 PM ET,Fort Myers,Clearwater,Lee Health Sports Complex,Fort Myers,FL
baseball,minors,Triple-A,2024-08-30,Friday,7:05 PM ET,Jacksonville,Norfolk,121 Financial Ballpark,Jacksonville,FL
baseball,minors,High-A,2024-08-30,Friday,7:05 PM ET,Dayton,West Michigan,Day Air Ballpark,Dayton,OH
baseball,minors,High-A,2024-08-30,Friday,7:05 PM ET,Lansing,Fort Wayne,Jackson Field,Lansing,MI
baseball,minors,Triple-A,2024-08-30,Friday,7:05 PM ET,Lehigh Valley,Syracuse,Coca-Cola Park,Allentown,PA
baseball,minors,Single-A,2024-08-30,Friday,7:05 PM ET,Augusta,Columbia,SRP Park,North Augusta,SC
baseball,minors,Single-A,2024-08-30,Friday,7:05 PM ET,Charleston,Fayetteville,"Joseph P. Riley, Jr. Ballpark",Charleston,SC
baseball,minors,Double-A,2024-08-30,Friday,7:05 PM ET,Pensacola,Mississippi,Blue Wahoos Stadium,Pensacola,FL
baseball,minors,Double-A,2024-08-30,Friday,7:10 PM ET,Hartford,Binghamton,Dunkin' Park,Hartford,CT
baseball,minors,Double-A,2024-08-30,Friday,7:15 PM ET,Chattanooga,Birmingham,AT&T Field,Chattanooga,TN
baseball,minors,High-A,2024-08-30,Friday,7:35 PM ET,Beloit,Peoria,ABC Supply Stadium,Beloit,WI
baseball,minors,Double-A,2024-08-30,Friday,7:35 PM ET,Rocket City,Tennessee,Toyota Field,Madison,AL
baseball,minors,Triple-A,2024-08-30,Friday,7:35 PM ET,Omaha,St. Paul,Werner Park,Papillion,NE
baseball,minors,High-A,2024-08-30,Friday,7:35 PM ET,Bowling Green,Greenville,Bowling Green Ballpark,Bowling Green,KY
baseball,minors,Double-A,2024-08-30,Friday,7:35 PM ET,Biloxi,Montgomery,MGM Park,Biloxi,MS
baseball,minors,High-A,2024-08-30,Friday,7:40 PM ET,Wisconsin,Quad Cities,Fox Cities Stadium,Appleton,WI
baseball,minors,Double-A,2024-08-30,Friday,8:05 PM ET,Corpus Christi,Tulsa,Whataburger Field,Corpus Christi,TX
baseball,minors,Double-A,2024-08-30,Friday,8:05 PM ET,San Antonio,Midland,Nelson Wolff Stadium,San Antonio,TX
baseball,minors,Double-A,2024-08-30,Friday,8:05 PM ET,NW Arkansas,Frisco,Arvest Ballpark,Springdale,AR
