sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
baseball,minors,High-A,2024-09-06,Friday,4:05 PM ET,Vancouver,Eugene,Rogers Field at Nat Bailey Stadium,Vancouver,BC
baseball,minors,High-A,2024-09-06,Friday,4:05 PM ET,Everett,Spokane,Funko Field,Everett,WA
baseball,minors,Triple-A,2024-09-06,Friday,6:05 PM ET,Rochester,Worcester,Innovative Field,Rochester,NY
baseball,minors,Triple-A,2024-09-06,Friday,6:05 PM ET,Buffalo,Lehigh Valley,Sahlen Field,Buffalo,NY
baseball,minors,Single-A,2024-09-06,Friday,6:30 PM ET,Jupiter,Palm Beach,Roger Dean Chevrolet Stadium,Jupiter,FL
baseball,minors,Single-A,2024-09-06,Friday,6:30 PM ET,Carolina,Delmarva,Five County Stadium,Zebulon,NC
baseball,minors,Single-A,2024-09-06,Friday,6:30 PM ET,Clearwater,St. Lucie,BayCare Ballpark,Clearwater,FL
baseball,minors,Single-A,2024-09-06,Friday,6:30 PM ET,Lakeland,Fort Myers,Publix Field at Joker Marchant Stadium,Lakeland,FL
baseball,minors,Single-A,2024-09-06,Friday,6:30 PM ET,Tampa,Dunedin,George M. Steinbrenner Field,Tampa,FL
baseball,minors,High-A,2024-09-06,Friday,6:30 PM ET,Greensboro,Bowling Green,First National Bank Field,Greensboro,NC
baseball,minors,Double-A,2024-09-06,Friday,6:35 PM ET,New Hampshire,Portland,Delta Dental Stadium,Manchester,NH
baseball,minors,Triple-A,2024-09-06,Friday,6:35 PM ET,Syracuse,Scranton/WB,NBT Bank Stadium,Syracuse,NY
baseball,minors,Triple-A,2024-09-06,Friday,6:35 PM ET,Norfolk,Charlotte,Harbor Park,Norfolk,VA
baseball,minors,High-A,2024-09-06,Friday,6:35 PM ET,West Michigan,Lansing,LMCU Ballpark,Comstock Park,MI
baseball,minors,Single-A,2024-09-06,Friday,6:35 PM ET,Daytona,Bradenton,Jackie Robinson Ballpark,Daytona Beach,FL
baseball,minors,Double-A,2024-09-06,Friday,6:35 PM ET,Richmond,Akron,The Diamond,Richmond,VA
baseball,minors,Double-A,2024-09-06,Friday,6:45 PM ET,Reading,Erie,FirstEnergy Stadium,Reading,PA
baseball,minors,High-A,2024-09-06,Friday,7:00 PM ET,Hickory,Rome,L.P. Frans Stadium,Hickory,NC
baseball,minors,High-A,2024-09-06,Friday,7:00 PM ET,Brooklyn,Wilmington,Maimonides Park,Brooklyn,NY
baseball,minors,Single-A,2024-09-06,Friday,7:00 PM ET,Down East,Augusta,Grainger Stadium,Kinston,NC
baseball,minors,Triple-A,2024-09-06,Friday,7:05 PM ET,Columbus,Durham,Huntington Park,Columbus,OH
baseball,minors,High-A,2024-09-06,Friday,7:05 PM ET,Great Lakes,Dayton,Dow Diamond,Midland,MI
