sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
baseball,minors,Single-A,2024-04-07,Sunday,12:00 PM ET,Palm Beach,Jupiter,Roger Dean Chevrolet Stadium,Jupiter,FL
baseball,minors,Single-A,2024-04-07,Sunday,12:00 PM ET,Dunedin,Lakeland,TD Ballpark,Dunedin,FL
baseball,minors,Single-A,2024-04-07,Sunday,12:00 PM ET,Bradenton,Clearwater,LECOM Park,Bradenton,FL
baseball,minors,Single-A,2024-04-07,Sunday,12:05 PM ET,Fort Myers,Tampa,Lee Health Sports Complex,Fort Myers,FL
baseball,minors,Single-A,2024-04-07,Sunday,12:10 PM ET,St. Lucie,Daytona,Clover Park,Port St. Lucie,FL
baseball,minors,High-A,2024-04-07,Sunday,1:00 PM ET,Rome,Hickory,AdventHealth Stadium,Rome,GA
baseball,minors,Single-A,2024-04-07,Sunday,1:00 PM ET,Down East,Lynchburg,Grainger Stadium,Kinston,NC
baseball,minors,Double-A,2024-04-07,Sunday,1:00 PM ET,Portland,Hartford,Hadlock Field,Portland,ME
baseball,minors,Double-A,2024-04-07,Sunday,1:00 PM ET,Harrisburg,Erie,FNB Field,Harrisburg,PA
baseball,minors,High-A,2024-04-07,Sunday,1:00 PM ET,Lake County,West Michigan,Classic Auto Group Park,Eastlake,OH
baseball,minors,Triple-A,2024-04-07,Sunday,1:05 PM ET,Gwinnett,Louisville,Coolray Field,Lawrenceville,GA
baseball,minors,Double-A,2024-04-07,Sunday,1:05 PM ET,Akron,Altoona,Canal Park,Akron,OH
baseball,minors,High-A,2024-04-07,Sunday,1:05 PM ET,Wilmington,Brooklyn,Frawley Stadium,Wilmington,DE
baseball,minors,High-A,2024-04-07,Sunday,1:05 PM ET,Jersey Shore,Aberdeen,ShoreTown Ballpark,Lakewood,NJ
baseball,minors,High-A,2024-04-07,Sunday,1:05 PM ET,Dayton,Lansing,Day Air Ballpark,Dayton,OH
baseball,minors,Double-A,2024-04-07,Sunday,1:05 PM ET,Binghamton,New Hampshire,Mirabito Stadium,Binghamton,NY
baseball,minors,Double-A,2024-04-07,Sunday,1:05 PM ET,Bowie,Reading,Prince George's Stadium,Bowie,MD
baseball,minors,Triple-A,2024-04-07,Sunday,1:05 PM ET,Worcester,Buffalo,Polar Park,Worcester,MA
baseball,minors,Triple-A,2024-04-07,Sunday,1:05 PM ET,Columbus,Omaha,Huntington Park,Columbus,OH
baseball,minors,Triple-A,2024-04-07,Sunday,1:05 PM ET,Scranton/WB,Syracuse,PNC Field,Moosic,PA
baseball,minors,Triple-A,2024-04-07,Sunday,1:05 PM ET,Durham,Jacksonville,Durham Bulls Athletic Park,Durham,NC
baseball,minors,Triple-A,2024-04-07,Sunday,1:05 PM ET,Charlotte,Norfolk,Truist Field,Charlotte,NC
baseball,minors,High-A,2024-04-07,Sunday,1:05 PM ET,Asheville,Winston-Salem,McCormick Field,Asheville,NC
baseball,minors,High-A,2024-04-07,Sunday,1:05 PM ET,Great Lakes,Fort Wayne,Dow Diamond,Midland,MI
baseball,minors,Triple-A,2024-04-07,Sunday,1:05 PM ET,Rochester,Lehigh Valley,Innovative Field,Rochester,NY
baseball,minors,Double-A,2024-04-07,Sunday,1:05 PM ET,Somerset,Richmond,TD Bank Ballpark,Bridgewater,NJ
baseball,minors,Triple-A,2024-04-07,Sunday,1:35 PM ET,Indianapolis,Memphis,Victory Field,Indianapolis,IN
baseball,minors,Single-A,2024-04-07,Sunday,1:35 PM ET,Fredericksburg,Delmarva,Virginia Credit Union Stadium,Fredericksburg,VA
baseball,minors,High-A,2024-04-07,Sunday,2:00 PM ET,Greensboro,Greenville,First National Bank Field,Greensboro,NC
baseball,minors,Double-A,2024-04-07,Sunday,2:00 PM ET,Tennessee,Rocket City,Smokies Stadium,Kodak,TN
baseball,minors,High-A,2024-04-07,Sunday,2:00 PM ET,Quad Cities,South Bend,Modern Woodmen Park,Davenport,IA
baseball,minors,High-A,2024-04-07,Sunday,2:05 PM ET,Beloit,Cedar Rapids,ABC Supply Stadium,Beloit,WI
baseball,minors,High-A,2024-04-07,Sunday,2:05 PM ET,Bowling Green,Hudson Valley,Bowling Green Ballpark,Bowling Green,KY
baseball,minors,Double-A,2024-04-07,Sunday,2:05 PM ET,Wichita,Frisco,Riverfront Stadium,Wichita,KS
baseball,minors,Triple-A,2024-04-07,Sunday,2:05 PM ET,El Paso,Round Rock,Southwest University Park,El Paso,TX
