primary_key,sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
NHL_2024-01-02_NA_Columbus Blue Jackets_Boston Bruins,hockey,pro,NHL,2024-01-02,Tuesday,,Columbus Blue Jackets,Boston Bruins,Nationwide Arena,,
NHL_2024-01-02_NA_Colorado Avalanche_New York Islanders,hockey,pro,NHL,2024-01-02,Tuesday,,Colorado Avalanche,New York Islanders,Ball Arena,,
NHL_2024-01-02_NA_Dallas Stars_Montreal Canadiens,hockey,pro,NHL,2024-01-02,Tuesday,,Dallas Stars,Montreal Canadiens,American Airlines Center,,
NHL_2024-01-02_NA_Edmonton Oilers_Philadelphia Flyers,hockey,pro,NHL,2024-01-02,Tuesday,,Edmonton Oilers,Philadelphia Flyers,Rogers Place,,
NHL_2024-01-02_NA_Los Angeles Kings_Toronto Maple Leafs,hockey,pro,NHL,2024-01-02,Tuesday,,Los Angeles Kings,Toronto Maple Leafs,Crypto.com Arena,,
NHL_2024-01-02_NA_Minnesota Wild_Calgary Flames,hockey,pro,NHL,2024-01-02,Tuesday,,Minnesota Wild,Calgary Flames,Xcel Energy Center,,
NHL_2024-01-02_NA_Nashville Predators_Chicago Blackhawks,hockey,pro,NHL,2024-01-02,Tuesday,,Nashville Predators,Chicago Blackhawks,Bridgestone Arena,,
NHL_2024-01-02_NA_New York Rangers_Carolina Hurricanes,hockey,pro,NHL,2024-01-02,Tuesday,,New York Rangers,Carolina Hurricanes,Madison Square Garden (IV),,
NHL_2024-01-02_NA_Pittsburgh Penguins_Washington Capitals,hockey,pro,NHL,2024-01-02,Tuesday,,Pittsburgh Penguins,Washington Capitals,PPG Paints Arena,,
NHL_2024-01-02_NA_San Jose Sharks_Detroit Red Wings,hockey,pro,NHL,2024-01-02,Tuesday,,San Jose Sharks,Detroit Red Wings,SAP Center at San Jose,,
NHL_2024-01-02_NA_Vancouver Canucks_Ottawa Senators,hockey,pro,NHL,2024-01-02,Tuesday,,Vancouver Canucks,Ottawa Senators,Rogers Arena,,
NHL_2024-01-02_NA_Winnipeg Jets_Tampa Bay Lightning,hockey,pro,NHL,2024-01-02,Tuesday,,Winnipeg Jets,Tampa Bay Lightning,Canada Life Centre,,
NHL_2024-01-03_NA_Anaheim Ducks_Toronto Maple Leafs,hockey,pro,NHL,2024-01-03,Wednesday,,Anaheim Ducks,Toronto Maple Leafs,Honda Center,,
NHL_2024-01-03_NA_Washington Capitals_New Jersey Devils,hockey,pro,NHL,2024-01-03,Wednesday,,Washington Capitals,New Jersey Devils,Capital One Arena,,
NHL_2024-01-04_NA_Arizona Coyotes_New York Islanders,hockey,pro,NHL,2024-01-04,Thursday,,Arizona Coyotes,New York Islanders,Mullett Arena,,
NHL_2024-01-04_NA_Boston Bruins_Pittsburgh Penguins,hockey,pro,NHL,2024-01-04,Thursday,,Boston Bruins,Pittsburgh Penguins,TD Garden,,
NHL_2024-01-04_NA_Dallas Stars_Colorado Avalanche,hockey,pro,NHL,2024-01-04,Thursday,,Dallas Stars,Colorado Avalanche,American Airlines Center,,
NHL_2024-01-04_NA_Los Angeles Kings_Detroit Red Wings,hockey,pro,NHL,2024-01-04,Thursday,,Los Angeles Kings,Detroit Red Wings,Crypto.com Arena,,
NHL_2024-01-04_NA_Minnesota Wild_Tampa Bay Lightning,hockey,pro,NHL,2024-01-04,Thursday,,Minnesota Wild,Tampa Bay Lightning,Xcel Energy Center,,
NHL_2024-01-04_NA_Montreal Canadiens_Buffalo Sabres,hockey,pro,NHL,2024-01-04,Thursday,,Montreal Canadiens,Buffalo Sabres,Bell Centre,,
NHL_2024-01-04_NA_Nashville Predators_Calgary Flames,hockey,pro,NHL,2024-01-04,Thursday,,Nashville Predators,Calgary Flames,Bridgestone Arena,,
NHL_2024-01-04_NA_New York Rangers_Chicago Blackhawks,hockey,pro,NHL,2024-01-04,Thursday,,New York Rangers,Chicago Blackhawks,Madison Square Garden (IV),,
NHL_2024-01-04_NA_Philadelphia Flyers_Columbus Blue Jackets,hockey,pro,NHL,2024-01-04,Thursday,,Philadelphia Flyers,Columbus Blue Jackets,Wells Fargo Center,,
NHL_2024-01-04_NA_Seattle Kraken_Ottawa Senators,hockey,pro,NHL,2024-01-04,Thursday,,Seattle Kraken,Ottawa Senators,Climate Pledge Arena,,
NHL_2024-01-04_NA_San Jose Sharks_Winnipeg Jets,hockey,pro,NHL,2024-01-04,Thursday,,San Jose Sharks,Winnipeg Jets,SAP Center at San Jose,,
NHL_2024-01-04_NA_St. Louis Blues_Vancouver Canucks,hockey,pro,NHL,2024-01-04,Thursday,,St. Louis Blues,Vancouver Canucks,Enterprise Center,,
NHL_2024-01-04_NA_Vegas Golden Knights_Florida Panthers,hockey,pro,NHL,2024-01-04,Thursday,,Vegas Golden Knights,Florida Panthers,T-Mobile Arena,,
NHL_2024-01-05_NA_Anaheim Ducks_Winnipeg Jets,hockey,pro,NHL,2024-01-05,Friday,,Anaheim Ducks,Winnipeg Jets,Honda Center,,
NHL_2024-01-05_NA_New Jersey Devils_Chicago Blackhawks,hockey,pro,NHL,2024-01-05,Friday,,New Jersey Devils,Chicago Blackhawks,Prudential Center,,
NHL_2024-01-05_NA_Washington Capitals_Carolina Hurricanes,hockey,pro,NHL,2024-01-05,Friday,,Washington Capitals,Carolina Hurricanes,Capital One Arena,,
NHL_2024-01-06_NA_Boston Bruins_Tampa Bay Lightning,hockey,pro,NHL,2024-01-06,Saturday,,Boston Bruins,Tampa Bay Lightning,TD Garden,,
NHL_2024-01-06_NA_Carolina Hurricanes_St. Louis Blues,hockey,pro,NHL,2024-01-06,Saturday,,Carolina Hurricanes,St. Louis Blues,PNC Arena,,
NHL_2024-01-06_NA_Columbus Blue Jackets_Minnesota Wild,hockey,pro,NHL,2024-01-06,Saturday,,Columbus Blue Jackets,Minnesota Wild,Nationwide Arena,,
NHL_2024-01-06_NA_Colorado Avalanche_Florida Panthers,hockey,pro,NHL,2024-01-06,Saturday,,Colorado Avalanche,Florida Panthers,Ball Arena,,
NHL_2024-01-06_NA_Dallas Stars_Nashville Predators,hockey,pro,NHL,2024-01-06,Saturday,,Dallas Stars,Nashville Predators,American Airlines Center,,
NHL_2024-01-06_NA_Edmonton Oilers_Ottawa Senators,hockey,pro,NHL,2024-01-06,Saturday,,Edmonton Oilers,Ottawa Senators,Rogers Place,,
NHL_2024-01-06_NA_Montreal Canadiens_New York Rangers,hockey,pro,NHL,2024-01-06,Saturday,,Montreal Canadiens,New York Rangers,Bell Centre,,
NHL_2024-01-06_NA_New Jersey Devils_Vancouver Canucks,hockey,pro,NHL,2024-01-06,Saturday,,New Jersey Devils,Vancouver Canucks,Prudential Center,,
NHL_2024-01-06_NA_Philadelphia Flyers_Calgary Flames,hockey,pro,NHL,2024-01-06,Saturday,,Philadelphia Flyers,Calgary Flames,Wells Fargo Center,,
NHL_2024-01-06_NA_Pittsburgh Penguins_Buffalo Sabres,hockey,pro,NHL,2024-01-06,Saturday,,Pittsburgh Penguins,Buffalo Sabres,PPG Paints Arena,,
NHL_2024-01-06_NA_San Jose Sharks_Toronto Maple Leafs,hockey,pro,NHL,2024-01-06,Saturday,,San Jose Sharks,Toronto Maple Leafs,SAP Center at San Jose,,
NHL_2024-01-06_NA_Vegas Golden Knights_New York Islanders,hockey,pro,NHL,2024-01-06,Saturday,,Vegas Golden Knights,New York Islanders,T-Mobile Arena,,
NHL_2024-01-07_NA_Anaheim Ducks_Detroit Red Wings,hockey,pro,NHL,2024-01-07,Sunday,,Anaheim Ducks,Detroit Red Wings,Honda Center,,
NHL_2024-01-07_NA_Arizona Coyotes_Winnipeg Jets,hockey,pro,NHL,2024-01-07,Sunday,,Arizona Coyotes,Winnipeg Jets,Mullett Arena,,
NHL_2024-01-07_NA_Chicago Blackhawks_Calgary Flames,hockey,pro,NHL,2024-01-07,Sunday,,Chicago Blackhawks,Calgary Flames,United Center,,
NHL_2024-01-07_NA_Washington Capitals_Los Angeles Kings,hockey,pro,NHL,2024-01-07,Sunday,,Washington Capitals,Los Angeles Kings,Capital One Arena,,
NHL_2024-01-08_NA_Colorado Avalanche_Boston Bruins,hockey,pro,NHL,2024-01-08,Monday,,Colorado Avalanche,Boston Bruins,Ball Arena,,
NHL_2024-01-08_NA_Minnesota Wild_Dallas Stars,hockey,pro,NHL,2024-01-08,Monday,,Minnesota Wild,Dallas Stars,Xcel Energy Center,,
NHL_2024-01-08_NA_New York Rangers_Vancouver Canucks,hockey,pro,NHL,2024-01-08,Monday,,New York Rangers,Vancouver Canucks,Madison Square Garden (IV),,
NHL_2024-01-08_NA_Philadelphia Flyers_Pittsburgh Penguins,hockey,pro,NHL,2024-01-08,Monday,,Philadelphia Flyers,Pittsburgh Penguins,Wells Fargo Center,,
NHL_2024-01-09_NA_Arizona Coyotes_Boston Bruins,hockey,pro,NHL,2024-01-09,Tuesday,,Arizona Coyotes,Boston Bruins,Mullett Arena,,
NHL_2024-01-09_NA_Buffalo Sabres_Seattle Kraken,hockey,pro,NHL,2024-01-09,Tuesday,,Buffalo Sabres,Seattle Kraken,KeyBank Center,,
NHL_2024-01-09_NA_Calgary Flames_Ottawa Senators,hockey,pro,NHL,2024-01-09,Tuesday,,Calgary Flames,Ottawa Senators,Scotiabank Saddledome,,
NHL_2024-01-09_NA_Chicago Blackhawks_Edmonton Oilers,hockey,pro,NHL,2024-01-09,Tuesday,,Chicago Blackhawks,Edmonton Oilers,United Center,,
NHL_2024-01-09_NA_Nashville Predators_Anaheim Ducks,hockey,pro,NHL,2024-01-09,Tuesday,,Nashville Predators,Anaheim Ducks,Bridgestone Arena,,
NHL_2024-01-09_NA_New York Islanders_Vancouver Canucks,hockey,pro,NHL,2024-01-09,Tuesday,,New York Islanders,Vancouver Canucks,UBS Arena,,
NHL_2024-01-09_NA_St. Louis Blues_Florida Panthers,hockey,pro,NHL,2024-01-09,Tuesday,,St. Louis Blues,Florida Panthers,Enterprise Center,,
NHL_2024-01-09_NA_Tampa Bay Lightning_Los Angeles Kings,hockey,pro,NHL,2024-01-09,Tuesday,,Tampa Bay Lightning,Los Angeles Kings,Amalie Arena,,
NHL_2024-01-09_NA_Toronto Maple Leafs_San Jose Sharks,hockey,pro,NHL,2024-01-09,Tuesday,,Toronto Maple Leafs,San Jose Sharks,Scotiabank Arena,,
NHL_2024-01-09_NA_Winnipeg Jets_Columbus Blue Jackets,hockey,pro,NHL,2024-01-09,Tuesday,,Winnipeg Jets,Columbus Blue Jackets,Canada Life Centre,,
NHL_2024-01-10_NA_Colorado Avalanche_Vegas Golden Knights,hockey,pro,NHL,2024-01-10,Wednesday,,Colorado Avalanche,Vegas Golden Knights,Ball Arena,,
NHL_2024-01-10_NA_Dallas Stars_Minnesota Wild,hockey,pro,NHL,2024-01-10,Wednesday,,Dallas Stars,Minnesota Wild,American Airlines Center,,
NHL_2024-01-10_NA_Philadelphia Flyers_Montreal Canadiens,hockey,pro,NHL,2024-01-10,Wednesday,,Philadelphia Flyers,Montreal Canadiens,Wells Fargo Center,,
NHL_2024-01-11_NA_Arizona Coyotes_Calgary Flames,hockey,pro,NHL,2024-01-11,Thursday,,Arizona Coyotes,Calgary Flames,Mullett Arena,,
NHL_2024-01-11_NA_Buffalo Sabres_Ottawa Senators,hockey,pro,NHL,2024-01-11,Thursday,,Buffalo Sabres,Ottawa Senators,KeyBank Center,,
NHL_2024-01-11_NA_Carolina Hurricanes_Anaheim Ducks,hockey,pro,NHL,2024-01-11,Thursday,,Carolina Hurricanes,Anaheim Ducks,PNC Arena,,
NHL_2024-01-11_NA_Detroit Red Wings_Edmonton Oilers,hockey,pro,NHL,2024-01-11,Thursday,,Detroit Red Wings,Edmonton Oilers,Little Caesars Arena,,
NHL_2024-01-11_NA_Florida Panthers_Los Angeles Kings,hockey,pro,NHL,2024-01-11,Thursday,,Florida Panthers,Los Angeles Kings,FLA Live Arena,,
NHL_2024-01-11_NA_Montreal Canadiens_San Jose Sharks,hockey,pro,NHL,2024-01-11,Thursday,,Montreal Canadiens,San Jose Sharks,Bell Centre,,
NHL_2024-01-11_NA_New York Islanders_Toronto Maple Leafs,hockey,pro,NHL,2024-01-11,Thursday,,New York Islanders,Toronto Maple Leafs,UBS Arena,,
NHL_2024-01-11_NA_Pittsburgh Penguins_Vancouver Canucks,hockey,pro,NHL,2024-01-11,Thursday,,Pittsburgh Penguins,Vancouver Canucks,PPG Paints Arena,,
NHL_2024-01-11_NA_St. Louis Blues_New York Rangers,hockey,pro,NHL,2024-01-11,Thursday,,St. Louis Blues,New York Rangers,Enterprise Center,,
NHL_2024-01-11_NA_Tampa Bay Lightning_New Jersey Devils,hockey,pro,NHL,2024-01-11,Thursday,,Tampa Bay Lightning,New Jersey Devils,Amalie Arena,,
NHL_2024-01-11_NA_Vegas Golden Knights_Boston Bruins,hockey,pro,NHL,2024-01-11,Thursday,,Vegas Golden Knights,Boston Bruins,T-Mobile Arena,,
NHL_2024-01-11_NA_Winnipeg Jets_Chicago Blackhawks,hockey,pro,NHL,2024-01-11,Thursday,,Winnipeg Jets,Chicago Blackhawks,Canada Life Centre,,
NHL_2024-01-11_NA_Washington Capitals_Seattle Kraken,hockey,pro,NHL,2024-01-11,Thursday,,Washington Capitals,Seattle Kraken,Capital One Arena,,
NHL_2024-01-12_NA_Dallas Stars_Nashville Predators,hockey,pro,NHL,2024-01-12,Friday,,Dallas Stars,Nashville Predators,American Airlines Center,,
NHL_2024-01-12_NA_Minnesota Wild_Philadelphia Flyers,hockey,pro,NHL,2024-01-12,Friday,,Minnesota Wild,Philadelphia Flyers,Xcel Energy Center,,
NHL_2024-01-13_NA_Buffalo Sabres_Vancouver Canucks,hockey,pro,NHL,2024-01-13,Saturday,,Buffalo Sabres,Vancouver Canucks,KeyBank Center,,
NHL_2024-01-13_NA_Carolina Hurricanes_Pittsburgh Penguins,hockey,pro,NHL,2024-01-13,Saturday,,Carolina Hurricanes,Pittsburgh Penguins,PNC Arena,,
NHL_2024-01-13_NA_Columbus Blue Jackets_Seattle Kraken,hockey,pro,NHL,2024-01-13,Saturday,,Columbus Blue Jackets,Seattle Kraken,Nationwide Arena,,
NHL_2024-01-13_NA_Chicago Blackhawks_Dallas Stars,hockey,pro,NHL,2024-01-13,Saturday,,Chicago Blackhawks,Dallas Stars,United Center,,
NHL_2024-01-13_NA_Detroit Red Wings_Los Angeles Kings,hockey,pro,NHL,2024-01-13,Saturday,,Detroit Red Wings,Los Angeles Kings,Little Caesars Arena,,
NHL_2024-01-13_NA_Florida Panthers_New Jersey Devils,hockey,pro,NHL,2024-01-13,Saturday,,Florida Panthers,New Jersey Devils,FLA Live Arena,,
NHL_2024-01-13_NA_Minnesota Wild_Arizona Coyotes,hockey,pro,NHL,2024-01-13,Saturday,,Minnesota Wild,Arizona Coyotes,Xcel Energy Center,,
NHL_2024-01-13_NA_Montreal Canadiens_Edmonton Oilers,hockey,pro,NHL,2024-01-13,Saturday,,Montreal Canadiens,Edmonton Oilers,Bell Centre,,
NHL_2024-01-13_NA_Nashville Predators_New York Islanders,hockey,pro,NHL,2024-01-13,Saturday,,Nashville Predators,New York Islanders,Bridgestone Arena,,
NHL_2024-01-13_NA_Ottawa Senators_San Jose Sharks,hockey,pro,NHL,2024-01-13,Saturday,,Ottawa Senators,San Jose Sharks,Canadian Tire Centre,,
NHL_2024-01-13_NA_St. Louis Blues_Boston Bruins,hockey,pro,NHL,2024-01-13,Saturday,,St. Louis Blues,Boston Bruins,Enterprise Center,,
NHL_2024-01-13_NA_Tampa Bay Lightning_Anaheim Ducks,hockey,pro,NHL,2024-01-13,Saturday,,Tampa Bay Lightning,Anaheim Ducks,Amalie Arena,,
NHL_2024-01-13_NA_Toronto Maple Leafs_Colorado Avalanche,hockey,pro,NHL,2024-01-13,Saturday,,Toronto Maple Leafs,Colorado Avalanche,Scotiabank Arena,,
NHL_2024-01-13_NA_Vegas Golden Knights_Calgary Flames,hockey,pro,NHL,2024-01-13,Saturday,,Vegas Golden Knights,Calgary Flames,T-Mobile Arena,,
NHL_2024-01-13_NA_Winnipeg Jets_Philadelphia Flyers,hockey,pro,NHL,2024-01-13,Saturday,,Winnipeg Jets,Philadelphia Flyers,Canada Life Centre,,
NHL_2024-01-13_NA_Washington Capitals_New York Rangers,hockey,pro,NHL,2024-01-13,Saturday,,Washington Capitals,New York Rangers,Capital One Arena,,
NHL_2024-01-14_NA_New York Rangers_Washington Capitals,hockey,pro,NHL,2024-01-14,Sunday,,New York Rangers,Washington Capitals,Madison Square Garden (IV),,
NHL_2024-01-14_NA_Toronto Maple Leafs_Detroit Red Wings,hockey,pro,NHL,2024-01-14,Sunday,,Toronto Maple Leafs,Detroit Red Wings,Scotiabank Arena,,
NHL_2024-01-15_NA_Boston Bruins_New Jersey Devils,hockey,pro,NHL,2024-01-15,Monday,,Boston Bruins,New Jersey Devils,TD Garden,,
NHL_2024-01-15_NA_Buffalo Sabres_San Jose Sharks,hockey,pro,NHL,2024-01-15,Monday,,Buffalo Sabres,San Jose Sharks,KeyBank Center,,
NHL_2024-01-15_NA_Carolina Hurricanes_Los Angeles Kings,hockey,pro,NHL,2024-01-15,Monday,,Carolina Hurricanes,Los Angeles Kings,PNC Arena,,
NHL_2024-01-15_NA_Columbus Blue Jackets_Vancouver Canucks,hockey,pro,NHL,2024-01-15,Monday,,Columbus Blue Jackets,Vancouver Canucks,Nationwide Arena,,
NHL_2024-01-15_NA_Florida Panthers_Anaheim Ducks,hockey,pro,NHL,2024-01-15,Monday,,Florida Panthers,Anaheim Ducks,FLA Live Arena,,
NHL_2024-01-15_NA_Minnesota Wild_New York Islanders,hockey,pro,NHL,2024-01-15,Monday,,Minnesota Wild,New York Islanders,Xcel Energy Center,,
NHL_2024-01-15_NA_Montreal Canadiens_Colorado Avalanche,hockey,pro,NHL,2024-01-15,Monday,,Montreal Canadiens,Colorado Avalanche,Bell Centre,,
NHL_2024-01-15_NA_Pittsburgh Penguins_Seattle Kraken,hockey,pro,NHL,2024-01-15,Monday,,Pittsburgh Penguins,Seattle Kraken,PPG Paints Arena,,
NHL_2024-01-15_NA_St. Louis Blues_Philadelphia Flyers,hockey,pro,NHL,2024-01-15,Monday,,St. Louis Blues,Philadelphia Flyers,Enterprise Center,,
NHL_2024-01-15_NA_Vegas Golden Knights_Nashville Predators,hockey,pro,NHL,2024-01-15,Monday,,Vegas Golden Knights,Nashville Predators,T-Mobile Arena,,
NHL_2024-01-16_NA_Calgary Flames_Arizona Coyotes,hockey,pro,NHL,2024-01-16,Tuesday,,Calgary Flames,Arizona Coyotes,Scotiabank Saddledome,,
NHL_2024-01-16_NA_Chicago Blackhawks_San Jose Sharks,hockey,pro,NHL,2024-01-16,Tuesday,,Chicago Blackhawks,San Jose Sharks,United Center,,
NHL_2024-01-16_NA_Dallas Stars_Los Angeles Kings,hockey,pro,NHL,2024-01-16,Tuesday,,Dallas Stars,Los Angeles Kings,American Airlines Center,,
NHL_2024-01-16_NA_Edmonton Oilers_Toronto Maple Leafs,hockey,pro,NHL,2024-01-16,Tuesday,,Edmonton Oilers,Toronto Maple Leafs,Rogers Place,,
NHL_2024-01-16_NA_New York Rangers_Seattle Kraken,hockey,pro,NHL,2024-01-16,Tuesday,,New York Rangers,Seattle Kraken,Madison Square Garden (IV),,
NHL_2024-01-16_NA_Ottawa Senators_Colorado Avalanche,hockey,pro,NHL,2024-01-16,Tuesday,,Ottawa Senators,Colorado Avalanche,Canadian Tire Centre,,
NHL_2024-01-16_NA_Winnipeg Jets_New York Islanders,hockey,pro,NHL,2024-01-16,Tuesday,,Winnipeg Jets,New York Islanders,Canada Life Centre,,
NHL_2024-01-16_NA_Washington Capitals_Anaheim Ducks,hockey,pro,NHL,2024-01-16,Tuesday,,Washington Capitals,Anaheim Ducks,Capital One Arena,,
NHL_2024-01-17_NA_Buffalo Sabres_Chicago Blackhawks,hockey,pro,NHL,2024-01-17,Wednesday,,Buffalo Sabres,Chicago Blackhawks,KeyBank Center,,
NHL_2024-01-17_NA_Florida Panthers_Detroit Red Wings,hockey,pro,NHL,2024-01-17,Wednesday,,Florida Panthers,Detroit Red Wings,FLA Live Arena,,
NHL_2024-01-17_NA_New Jersey Devils_Montreal Canadiens,hockey,pro,NHL,2024-01-17,Wednesday,,New Jersey Devils,Montreal Canadiens,Prudential Center,,
NHL_2024-01-18_NA_Boston Bruins_Colorado Avalanche,hockey,pro,NHL,2024-01-18,Thursday,,Boston Bruins,Colorado Avalanche,TD Garden,,
NHL_2024-01-18_NA_Calgary Flames_Toronto Maple Leafs,hockey,pro,NHL,2024-01-18,Thursday,,Calgary Flames,Toronto Maple Leafs,Scotiabank Saddledome,,
NHL_2024-01-18_NA_Edmonton Oilers_Seattle Kraken,hockey,pro,NHL,2024-01-18,Thursday,,Edmonton Oilers,Seattle Kraken,Rogers Place,,
NHL_2024-01-18_NA_Los Angeles Kings_Nashville Predators,hockey,pro,NHL,2024-01-18,Thursday,,Los Angeles Kings,Nashville Predators,Crypto.com Arena,,
NHL_2024-01-18_NA_Ottawa Senators_Montreal Canadiens,hockey,pro,NHL,2024-01-18,Thursday,,Ottawa Senators,Montreal Canadiens,Canadian Tire Centre,,
NHL_2024-01-18_NA_Philadelphia Flyers_Dallas Stars,hockey,pro,NHL,2024-01-18,Thursday,,Philadelphia Flyers,Dallas Stars,Wells Fargo Center,,
NHL_2024-01-18_NA_Tampa Bay Lightning_Minnesota Wild,hockey,pro,NHL,2024-01-18,Thursday,,Tampa Bay Lightning,Minnesota Wild,Amalie Arena,,
NHL_2024-01-18_NA_Vancouver Canucks_Arizona Coyotes,hockey,pro,NHL,2024-01-18,Thursday,,Vancouver Canucks,Arizona Coyotes,Rogers Arena,,
NHL_2024-01-18_NA_Vegas Golden Knights_New York Rangers,hockey,pro,NHL,2024-01-18,Thursday,,Vegas Golden Knights,New York Rangers,T-Mobile Arena,,
NHL_2024-01-18_NA_Washington Capitals_St. Louis Blues,hockey,pro,NHL,2024-01-18,Thursday,,Washington Capitals,St. Louis Blues,Capital One Arena,,
NHL_2024-01-19_NA_Carolina Hurricanes_Detroit Red Wings,hockey,pro,NHL,2024-01-19,Friday,,Carolina Hurricanes,Detroit Red Wings,PNC Arena,,
NHL_2024-01-19_NA_Columbus Blue Jackets_New Jersey Devils,hockey,pro,NHL,2024-01-19,Friday,,Columbus Blue Jackets,New Jersey Devils,Nationwide Arena,,
NHL_2024-01-19_NA_Chicago Blackhawks_New York Islanders,hockey,pro,NHL,2024-01-19,Friday,,Chicago Blackhawks,New York Islanders,United Center,,
NHL_2024-01-19_NA_Florida Panthers_Minnesota Wild,hockey,pro,NHL,2024-01-19,Friday,,Florida Panthers,Minnesota Wild,FLA Live Arena,,
NHL_2024-01-20_NA_Arizona Coyotes_Nashville Predators,hockey,pro,NHL,2024-01-20,Saturday,,Arizona Coyotes,Nashville Predators,Mullett Arena,,
NHL_2024-01-20_NA_Boston Bruins_Montreal Canadiens,hockey,pro,NHL,2024-01-20,Saturday,,Boston Bruins,Montreal Canadiens,TD Garden,,
NHL_2024-01-20_NA_Buffalo Sabres_Tampa Bay Lightning,hockey,pro,NHL,2024-01-20,Saturday,,Buffalo Sabres,Tampa Bay Lightning,KeyBank Center,,
NHL_2024-01-20_NA_Calgary Flames_Edmonton Oilers,hockey,pro,NHL,2024-01-20,Saturday,,Calgary Flames,Edmonton Oilers,Scotiabank Saddledome,,
NHL_2024-01-20_NA_Los Angeles Kings_New York Rangers,hockey,pro,NHL,2024-01-20,Saturday,,Los Angeles Kings,New York Rangers,Crypto.com Arena,,
NHL_2024-01-20_NA_New Jersey Devils_Dallas Stars,hockey,pro,NHL,2024-01-20,Saturday,,New Jersey Devils,Dallas Stars,Prudential Center,,
NHL_2024-01-20_NA_Ottawa Senators_Winnipeg Jets,hockey,pro,NHL,2024-01-20,Saturday,,Ottawa Senators,Winnipeg Jets,Canadian Tire Centre,,
NHL_2024-01-20_NA_Philadelphia Flyers_Colorado Avalanche,hockey,pro,NHL,2024-01-20,Saturday,,Philadelphia Flyers,Colorado Avalanche,Wells Fargo Center,,
NHL_2024-01-20_NA_San Jose Sharks_Anaheim Ducks,hockey,pro,NHL,2024-01-20,Saturday,,San Jose Sharks,Anaheim Ducks,SAP Center at San Jose,,
NHL_2024-01-20_NA_St. Louis Blues_Washington Capitals,hockey,pro,NHL,2024-01-20,Saturday,,St. Louis Blues,Washington Capitals,Enterprise Center,,
NHL_2024-01-20_NA_Vancouver Canucks_Toronto Maple Leafs,hockey,pro,NHL,2024-01-20,Saturday,,Vancouver Canucks,Toronto Maple Leafs,Rogers Arena,,
NHL_2024-01-20_NA_Vegas Golden Knights_Pittsburgh Penguins,hockey,pro,NHL,2024-01-20,Saturday,,Vegas Golden Knights,Pittsburgh Penguins,T-Mobile Arena,,
NHL_2024-01-21_NA_Anaheim Ducks_New York Rangers,hockey,pro,NHL,2024-01-21,Sunday,,Anaheim Ducks,New York Rangers,Honda Center,,
NHL_2024-01-21_NA_Carolina Hurricanes_Minnesota Wild,hockey,pro,NHL,2024-01-21,Sunday,,Carolina Hurricanes,Minnesota Wild,PNC Arena,,
NHL_2024-01-21_NA_Detroit Red Wings_Tampa Bay Lightning,hockey,pro,NHL,2024-01-21,Sunday,,Detroit Red Wings,Tampa Bay Lightning,Little Caesars Arena,,
NHL_2024-01-21_NA_New York Islanders_Dallas Stars,hockey,pro,NHL,2024-01-21,Sunday,,New York Islanders,Dallas Stars,UBS Arena,,
NHL_2024-01-21_NA_Philadelphia Flyers_Ottawa Senators,hockey,pro,NHL,2024-01-21,Sunday,,Philadelphia Flyers,Ottawa Senators,Wells Fargo Center,,
NHL_2024-01-21_NA_Seattle Kraken_Toronto Maple Leafs,hockey,pro,NHL,2024-01-21,Sunday,,Seattle Kraken,Toronto Maple Leafs,Climate Pledge Arena,,
NHL_2024-01-22_NA_Arizona Coyotes_Pittsburgh Penguins,hockey,pro,NHL,2024-01-22,Monday,,Arizona Coyotes,Pittsburgh Penguins,Mullett Arena,,
NHL_2024-01-22_NA_Boston Bruins_Winnipeg Jets,hockey,pro,NHL,2024-01-22,Monday,,Boston Bruins,Winnipeg Jets,TD Garden,,
NHL_2024-01-22_NA_Los Angeles Kings_San Jose Sharks,hockey,pro,NHL,2024-01-22,Monday,,Los Angeles Kings,San Jose Sharks,Crypto.com Arena,,
NHL_2024-01-22_NA_New Jersey Devils_Vegas Golden Knights,hockey,pro,NHL,2024-01-22,Monday,,New Jersey Devils,Vegas Golden Knights,Prudential Center,,
NHL_2024-01-22_NA_Nashville Predators_Florida Panthers,hockey,pro,NHL,2024-01-22,Monday,,Nashville Predators,Florida Panthers,Bridgestone Arena,,
NHL_2024-01-22_NA_Vancouver Canucks_Chicago Blackhawks,hockey,pro,NHL,2024-01-22,Monday,,Vancouver Canucks,Chicago Blackhawks,Rogers Arena,,
NHL_2024-01-23_NA_Anaheim Ducks_Buffalo Sabres,hockey,pro,NHL,2024-01-23,Tuesday,,Anaheim Ducks,Buffalo Sabres,Honda Center,,
NHL_2024-01-23_NA_Calgary Flames_St. Louis Blues,hockey,pro,NHL,2024-01-23,Tuesday,,Calgary Flames,St. Louis Blues,Scotiabank Saddledome,,
NHL_2024-01-23_NA_Detroit Red Wings_Dallas Stars,hockey,pro,NHL,2024-01-23,Tuesday,,Detroit Red Wings,Dallas Stars,Little Caesars Arena,,
NHL_2024-01-23_NA_Edmonton Oilers_Columbus Blue Jackets,hockey,pro,NHL,2024-01-23,Tuesday,,Edmonton Oilers,Columbus Blue Jackets,Rogers Place,,
NHL_2024-01-23_NA_Minnesota Wild_Washington Capitals,hockey,pro,NHL,2024-01-23,Tuesday,,Minnesota Wild,Washington Capitals,Xcel Energy Center,,
