sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
baseball,minors,Triple-A,2024-04-23,Tuesday,11:05 AM ET,Durham,Scranton/WB,Durham Bulls Athletic Park,Durham,NC
baseball,minors,Single-A,2024-04-23,Tuesday,11:05 AM ET,Delmarva,Fredericksburg,Arthur W. Perdue Stadium,Salisbury,MD
baseball,minors,Double-A,2024-04-23,Tuesday,11:05 AM ET,Richmond,Bowie,The Diamond,Richmond,VA
baseball,minors,Single-A,2024-04-23,Tuesday,11:05 AM ET,Columbia,Augusta,Segra Park,Columbia,SC
baseball,minors,Double-A,2024-04-23,Tuesday,12:00 PM ET,Midland,Corpus Christi,Momentum Bank Ballpark,Midland,TX
baseball,minors,High-A,2024-04-23,Tuesday,2:00 PM ET,Tri-City,Everett,Gesa Stadium,Pasco,WA
baseball,minors,Single-A,2024-04-23,Tuesday,2:05 PM ET,Fresno,San Jose,Chukchansi Park,Fresno,CA
baseball,minors,Triple-A,2024-04-23,Tuesday,2:05 PM ET,Reno,Sugar Land,Greater Nevada Field,Reno,NV
baseball,minors,Triple-A,2024-04-23,Tuesday,3:05 PM ET,Sacramento,Las Vegas,Sutter Health Park,Sacramento,CA
baseball,minors,Single-A,2024-04-23,Tuesday,6:00 PM ET,Carolina,Salem,Five County Stadium,Zebulon,NC
baseball,minors,Double-A,2024-04-23,Tuesday,6:00 PM ET,Altoona,Akron,Peoples Natural Gas Field,Altoona,PA
baseball,minors,Single-A,2024-04-23,Tuesday,6:00 PM ET,Kannapolis,Charleston,Atrium Health Ballpark,Kannapolis,NC
baseball,minors,Triple-A,2024-04-23,Tuesday,6:05 PM ET,Buffalo,Iowa,Sahlen Field,Buffalo,NY
baseball,minors,High-A,2024-04-23,Tuesday,6:05 PM ET,Lansing,Dayton,Jackson Field,Lansing,MI
baseball,minors,Triple-A,2024-04-23,Tuesday,6:05 PM ET,Toledo,Worcester,Fifth Third Field,Toledo,OH
baseball,minors,Double-A,2024-04-23,Tuesday,6:05 PM ET,Erie,Harrisburg,UPMC Park,Erie,PA
baseball,minors,Triple-A,2024-04-23,Tuesday,6:05 PM ET,Louisville,Nashville,Louisville Slugger Field,Louisville,KY
baseball,minors,High-A,2024-04-23,Tuesday,6:05 PM ET,Hudson Valley,Bowling Green,Heritage Financial Park,Wappingers Falls,NY
baseball,minors,Single-A,2024-04-23,Tuesday,6:05 PM ET,Fayetteville,Down East,SEGRA Stadium,Fayetteville,NC
baseball,minors,Single-A,2024-04-23,Tuesday,6:30 PM ET,Jupiter,Dunedin,Roger Dean Chevrolet Stadium,Jupiter,FL
baseball,minors,Single-A,2024-04-23,Tuesday,6:30 PM ET,Lynchburg,Myrtle Beach,Bank of the James Stadium,Lynchburg,VA
baseball,minors,Single-A,2024-04-23,Tuesday,6:30 PM ET,Tampa,Lakeland,George M. Steinbrenner Field,Tampa,FL
baseball,minors,Single-A,2024-04-23,Tuesday,6:30 PM ET,Clearwater,Bradenton,BayCare Ballpark,Clearwater,FL
baseball,minors,Double-A,2024-04-23,Tuesday,6:35 PM ET,New Hampshire,Binghamton,Delta Dental Stadium,Manchester,NH
baseball,minors,Single-A,2024-04-23,Tuesday,6:35 PM ET,Daytona,St. Lucie,Jackie Robinson Ballpark,Daytona Beach,FL
baseball,minors,Triple-A,2024-04-23,Tuesday,6:35 PM ET,Syracuse,Columbus,NBT Bank Stadium,Syracuse,NY
baseball,minors,Triple-A,2024-04-23,Tuesday,6:35 PM ET,Norfolk,Gwinnett,Harbor Park,Norfolk,VA
baseball,minors,High-A,2024-04-23,Tuesday,6:35 PM ET,West Michigan,Lake County,LMCU Ballpark,Comstock Park,MI
baseball,minors,High-A,2024-04-23,Tuesday,6:35 PM ET,Fort Wayne,Great Lakes,Parkview Field,Fort Wayne,IN
baseball,minors,Triple-A,2024-04-23,Tuesday,6:45 PM ET,Lehigh Valley,Charlotte,Coca-Cola Park,Allentown,PA
baseball,minors,Double-A,2024-04-23,Tuesday,6:45 PM ET,Reading,Somerset,FirstEnergy Stadium,Reading,PA
baseball,minors,Double-A,2024-04-23,Tuesday,7:00 PM ET,Montgomery,Mississippi,Montgomery Riverwalk Stadium,Montgomery,AL
