sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
baseball,minors,Triple-A,2024-06-04,Tuesday,2:35 PM ET,Tacoma,Reno,Cheney Stadium,Tacoma,WA
baseball,minors,Single-A,2024-06-04,Tuesday,5:00 PM ET,Palm Beach,Dunedin,Roger Dean Chevrolet Stadium,Jupiter,FL
baseball,minors,High-A,2024-06-04,Tuesday,6:00 PM ET,Brooklyn,Aberdeen,Maimonides Park,Brooklyn,NY
baseball,minors,Double-A,2024-06-04,Tuesday,6:00 PM ET,Portland,Akron,Hadlock Field,Portland,ME
baseball,minors,Double-A,2024-06-04,Tuesday,6:05 PM ET,Erie,New Hampshire,UPMC Park,Erie,PA
baseball,minors,Single-A,2024-06-04,Tuesday,6:10 PM ET,St. Lucie,Daytona,Clover Park,Port St. Lucie,FL
baseball,minors,High-A,2024-06-04,Tuesday,6:30 PM ET,Greensboro,Jersey Shore,First National Bank Field,Greensboro,NC
baseball,minors,Single-A,2024-06-04,Tuesday,6:30 PM ET,Lakeland,Jupiter,Publix Field at Joker Marchant Stadium,Lakeland,FL
baseball,minors,Single-A,2024-06-04,Tuesday,6:30 PM ET,Tampa,Fort Myers,George M. Steinbrenner Field,Tampa,FL
baseball,minors,Single-A,2024-06-04,Tuesday,6:30 PM ET,Bradenton,Clearwater,LECOM Park,Bradenton,FL
baseball,minors,Triple-A,2024-06-04,Tuesday,6:35 PM ET,Durham,Gwinnett,Durham Bulls Athletic Park,Durham,NC
baseball,minors,Double-A,2024-06-04,Tuesday,6:35 PM ET,Bowie,Binghamton,Prince George's Stadium,Bowie,MD
baseball,minors,High-A,2024-06-04,Tuesday,6:35 PM ET,Wilmington,Hudson Valley,Frawley Stadium,Wilmington,DE
baseball,minors,Triple-A,2024-06-04,Tuesday,6:35 PM ET,Charlotte,Jacksonville,Truist Field,Charlotte,NC
baseball,minors,Triple-A,2024-06-04,Tuesday,6:35 PM ET,Scranton/WB,Norfolk,PNC Field,Moosic,PA
baseball,minors,Double-A,2024-06-04,Tuesday,6:35 PM ET,Somerset,Hartford,TD Bank Ballpark,Bridgewater,NJ
